"","GO.ID","Term","Annotated","Significant","Expected","Fisher","ontology","X.query"
"31","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g9379.t1"
"32","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g11490.t1"
"33","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___TS.g33117.t2"
"34","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g771.t2"
"35","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g17850.t1"
"36","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g7376.t1"
"37","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g41226.t1"
"38","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g20011.t1"
"39","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g20253.t1"
"40","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g40626.t1"
"41","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g46402.t1"
"42","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g5535.t1b"
"43","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g19381.t1"
"44","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g26976.t1"
"45","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g3412.t1c"
"46","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g33942.t1"
"47","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g11720.t1"
"48","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g35051.t1"
"49","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___TS.g29732.t1a"
"50","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.13310_t"
"51","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g39888.t1"
"52","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g5032.t1"
"53","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g18870.t1"
"54","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g9165.t1"
"55","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g504.t1"
"56","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g44464.t1"
"57","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g12770.t1"
"58","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g34715.t1a"
"59","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g35022.t1"
"60","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g34847.t1"
"61","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g44778.t1b"
"62","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___TS.g38038.t2"
"63","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g31336.t1"
"64","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g11554.t1"
"65","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g9543.t1"
"66","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g17225.t1"
"67","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g45441.t1"
"68","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g21062.t1"
"69","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___TS.g8649.t1"
"70","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g43337.t1"
"71","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g23294.t1"
"72","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___TS.g44450.t1b"
"73","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g36310.t1"
"74","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___TS.g28444.t2"
"75","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___TS.g37134.t1"
"76","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g1536.t1"
"77","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g9604.t1"
"78","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___TS.g28538.t1"
"79","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g10725.t1"
"80","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___TS.g10117.t2"
"81","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___TS.g7295.t1a"
"82","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___TS.g37921.t2"
"83","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g26985.t1"
"84","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g9461.t1"
"85","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g9810.t1"
"86","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g47929.t1"
"87","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g24448.t1"
"88","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g39342.t2"
"89","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g6792.t1"
"90","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g552.t1"
"91","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___TS.g23237.t1"
"92","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g24436.t1"
"93","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g7061.t1d"
"94","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___TS.g43160.t2"
"95","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g11943.t1"
"96","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g50274.t1"
"97","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g10377.t1"
"98","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g13842.t1"
"99","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g39984.t1"
"100","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g49728.t1"
"101","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g46804.t1"
"102","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g21361.t1"
"103","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g43338.t1"
"104","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.32244_t"
"105","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g37033.t3"
"106","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g44379.t1"
"107","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g12902.t1"
"108","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g11410.t1"
"109","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g30211.t1"
"110","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___TS.g8793.t1"
"111","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g35033.t1"
"112","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g26032.t2"
"113","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___TS.g46890.t3"
"114","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g35004.t2"
"115","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g9511.t1"
"116","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g18424.t1"
"117","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g30595.t1"
"118","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g24827.t1b"
"119","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g19767.t1c"
"120","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g29980.t1"
"121","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___TS.g36201.t2"
"122","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___TS.g23405.t1"
"123","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g25863.t1"
"124","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g11403.t1"
"125","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g24407.t1"
"126","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g40773.t1"
"127","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g50697.t1"
"128","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g15378.t1"
"129","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g9635.t1"
"130","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g10809.t1"
"131","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g45447.t1"
"132","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g8679.t1"
"133","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g39267.t1a"
"134","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g584.t2"
"135","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g49363.t1"
"136","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g20163.t1"
"137","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g3414.t1"
"138","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g34453.t1"
"139","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___TS.g24011.t1"
"140","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g44715.t1"
"141","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___TS.g7501.t1e"
"142","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g34420.t1"
"143","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g35055.t1"
"144","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g4584.t1"
"145","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g39335.t1"
"146","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___TS.g27944.t1"
"147","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g543.t1"
"148","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g44802.t1"
"149","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g9633.t1"
"150","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g45576.t1"
"151","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g19760.t1"
"152","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g19091.t1"
"153","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g42735.t1"
"154","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g21893.t1"
"155","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g19219.t1"
"156","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g6969.t1"
"157","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___TS.g8048.t1b"
"158","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g13857.t1"
"159","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g4651.t1"
"160","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___TS.g22436.t3"
"161","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g10394.t1"
"162","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g49809.t1"
"163","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___TS.g45588.t6"
"164","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g7090.t2"
"165","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g21297.t2"
"166","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___TS.g48020.t2"
"167","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g8834.t1"
"168","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___TS.g14999.t1"
"169","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g30215.t1"
"170","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g10762.t1"
"171","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g50116.t1"
"172","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g7317.t1"
"173","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___TS.g46454.t2"
"174","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g15942.t1"
"175","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g12862.t1"
"176","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g13139.t1"
"177","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g34653.t1"
"178","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g33361.t1"
"179","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g10764.t1b"
"180","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g5121.t1"
"181","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g29206.t2"
"182","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___TS.g41681.t2"
"183","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g14484.t1"
"184","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g50717.t1"
"185","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___TS.g17195.t1"
"186","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___TS.g32338.t1"
"187","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___TS.g42067.t1"
"188","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g10247.t2"
"189","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g28232.t1"
"190","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g14954.t1"
"191","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g47427.t1"
"192","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g939.t1"
"193","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g30165.t1"
"194","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g39240.t1"
"195","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g16010.t1a"
"196","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g2461.t1"
"197","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g22795.t1"
"198","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___TS.g27918.t2"
"199","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g19898.t1"
"200","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g13839.t1"
"201","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___TS.g31487.t2"
"202","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___TS.g46637.t1"
"203","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g8880.t2"
"204","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g23363.t1"
"205","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g19655.t1"
"206","GO:0015833","peptide transport",1246,829,695.97,3.8e-19,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g35014.t1"
