"","X.1","miRNA","mRNA","PCC.cor","p_value","adjusted_p_value","score","energy","query_start_end","subject_start_end","total_bp_shared","query_similar","subject_similar","X","gene","moduleColor","hpf_1","hpf_4","hpf_9","hpf_14","hpf_22","hpf_28","hpf_48","hpf_72","hpf_1.1","hpf_4.1","hpf_9.1","hpf_14.1","hpf_22.1","hpf_28.1","hpf_48.1","hpf_72.1","category","GOs","Term","Annotated","Significant","Expected","Fisher","ontology","sig.prop"
"11",216,"Montipora_capitata_HIv3___Scaffold_8_547143","Montipora_capitata_HIv3___RNAseq.g23955.t1",0.747289774825328,0.0330862112270092,0.165105484452776,152,-20.02,"2 20","401 419",18,"72.22%","77.78%","V1860","V1860","red",-0.636152967722156,-0.551469645367871,0.116398534460742,0.42946403954939,0.289916242807118,0.130883970875435,0.121740144046983,0.0992196813503588,9.10274095228744e-05,0.00106961920322128,0.525810193050759,0.0141684031635038,0.107496418686565,0.475217959521421,0.506855039040804,0.589006167775097,"MZT1","GO:0016567","protein ubiquitination",50,7,3.37,0.01683,"Biological Processes",0.14
"12",216,"Montipora_capitata_HIv3___Scaffold_8_547143","Montipora_capitata_HIv3___RNAseq.g23955.t1",0.747289774825328,0.0330862112270092,0.165105484452776,152,-20.02,"2 20","401 419",18,"72.22%","77.78%","V1860","V1860","red",-0.636152967722156,-0.551469645367871,0.116398534460742,0.42946403954939,0.289916242807118,0.130883970875435,0.121740144046983,0.0992196813503588,9.10274095228744e-05,0.00106961920322128,0.525810193050759,0.0141684031635038,0.107496418686565,0.475217959521421,0.506855039040804,0.589006167775097,"MZT1","GO:0019731","antibacterial humoral response",6,4,0.4,0.00011,"Biological Processes",0.666666666666667
"13",216,"Montipora_capitata_HIv3___Scaffold_8_547143","Montipora_capitata_HIv3___RNAseq.g23955.t1",0.747289774825328,0.0330862112270092,0.165105484452776,152,-20.02,"2 20","401 419",18,"72.22%","77.78%","V1860","V1860","red",-0.636152967722156,-0.551469645367871,0.116398534460742,0.42946403954939,0.289916242807118,0.130883970875435,0.121740144046983,0.0992196813503588,9.10274095228744e-05,0.00106961920322128,0.525810193050759,0.0141684031635038,0.107496418686565,0.475217959521421,0.506855039040804,0.589006167775097,"MZT1","GO:0031640","killing of cells of another organism",5,4,0.34,4e-05,"Biological Processes",0.8
"14",216,"Montipora_capitata_HIv3___Scaffold_8_547143","Montipora_capitata_HIv3___RNAseq.g23955.t1",0.747289774825328,0.0330862112270092,0.165105484452776,152,-20.02,"2 20","401 419",18,"72.22%","77.78%","V1860","V1860","red",-0.636152967722156,-0.551469645367871,0.116398534460742,0.42946403954939,0.289916242807118,0.130883970875435,0.121740144046983,0.0992196813503588,9.10274095228744e-05,0.00106961920322128,0.525810193050759,0.0141684031635038,0.107496418686565,0.475217959521421,0.506855039040804,0.589006167775097,"MZT1","GO:0035821","modulation of process of another organism",12,5,0.81,0.00025,"Biological Processes",0.416666666666667
"15",216,"Montipora_capitata_HIv3___Scaffold_8_547143","Montipora_capitata_HIv3___RNAseq.g23955.t1",0.747289774825328,0.0330862112270092,0.165105484452776,152,-20.02,"2 20","401 419",18,"72.22%","77.78%","V1860","V1860","red",-0.636152967722156,-0.551469645367871,0.116398534460742,0.42946403954939,0.289916242807118,0.130883970875435,0.121740144046983,0.0992196813503588,9.10274095228744e-05,0.00106961920322128,0.525810193050759,0.0141684031635038,0.107496418686565,0.475217959521421,0.506855039040804,0.589006167775097,"MZT1","GO:0044237","cellular metabolic process",556,42,37.43,0.001,"Biological Processes",0.0755395683453237
"16",216,"Montipora_capitata_HIv3___Scaffold_8_547143","Montipora_capitata_HIv3___RNAseq.g23955.t1",0.747289774825328,0.0330862112270092,0.165105484452776,152,-20.02,"2 20","401 419",18,"72.22%","77.78%","V1860","V1860","red",-0.636152967722156,-0.551469645367871,0.116398534460742,0.42946403954939,0.289916242807118,0.130883970875435,0.121740144046983,0.0992196813503588,9.10274095228744e-05,0.00106961920322128,0.525810193050759,0.0141684031635038,0.107496418686565,0.475217959521421,0.506855039040804,0.589006167775097,"MZT1","GO:0050829","defense response to Gram-negative bacterium",12,4,0.81,0.00293,"Biological Processes",0.333333333333333
"17",216,"Montipora_capitata_HIv3___Scaffold_8_547143","Montipora_capitata_HIv3___RNAseq.g23955.t1",0.747289774825328,0.0330862112270092,0.165105484452776,152,-20.02,"2 20","401 419",18,"72.22%","77.78%","V1860","V1860","red",-0.636152967722156,-0.551469645367871,0.116398534460742,0.42946403954939,0.289916242807118,0.130883970875435,0.121740144046983,0.0992196813503588,9.10274095228744e-05,0.00106961920322128,0.525810193050759,0.0141684031635038,0.107496418686565,0.475217959521421,0.506855039040804,0.589006167775097,"MZT1","GO:0050830","defense response to Gram-positive bacterium",10,4,0.67,0.00135,"Biological Processes",0.4
"18",216,"Montipora_capitata_HIv3___Scaffold_8_547143","Montipora_capitata_HIv3___RNAseq.g23955.t1",0.747289774825328,0.0330862112270092,0.165105484452776,152,-20.02,"2 20","401 419",18,"72.22%","77.78%","V1860","V1860","red",-0.636152967722156,-0.551469645367871,0.116398534460742,0.42946403954939,0.289916242807118,0.130883970875435,0.121740144046983,0.0992196813503588,9.10274095228744e-05,0.00106961920322128,0.525810193050759,0.0141684031635038,0.107496418686565,0.475217959521421,0.506855039040804,0.589006167775097,"MZT1","GO:0061844","antimicrobial humoral immune response mediated by a...",7,4,0.47,0.00026,"Biological Processes",0.571428571428571
"19",216,"Montipora_capitata_HIv3___Scaffold_8_547143","Montipora_capitata_HIv3___RNAseq.g23955.t1",0.747289774825328,0.0330862112270092,0.165105484452776,152,-20.02,"2 20","401 419",18,"72.22%","77.78%","V1860","V1860","red",-0.636152967722156,-0.551469645367871,0.116398534460742,0.42946403954939,0.289916242807118,0.130883970875435,0.121740144046983,0.0992196813503588,9.10274095228744e-05,0.00106961920322128,0.525810193050759,0.0141684031635038,0.107496418686565,0.475217959521421,0.506855039040804,0.589006167775097,"MZT1","GO:0071103","DNA conformation change",24,9,1.62,1.6e-05,"Biological Processes",0.375
"20",266,"Montipora_capitata_HIv3___Scaffold_7_451889","Montipora_capitata_HIv3___TS.g46891.t1",0.853396779746613,0.00703645634298128,0.08702370185114,160,-21.15,"2 23","87 112",23,"65.22%","82.61%","V2420","V2420","red",-0.443024288240874,-0.453236067173125,-0.132647461407614,0.183375438816783,0.356205796753169,0.357081778268705,0.270322149992556,-0.138077347009601,0.0111049716706034,0.00918467281774645,0.469237108154599,0.315085242439118,0.0453909381760812,0.0448257136039208,0.134562005207203,0.451072508593104,"MZT1","GO:0006357","regulation of transcription by RNA polymerase II",109,10,7.34,0.02514,"Biological Processes",0.0917431192660551
"21",266,"Montipora_capitata_HIv3___Scaffold_7_451889","Montipora_capitata_HIv3___TS.g46891.t1",0.853396779746613,0.00703645634298128,0.08702370185114,160,-21.15,"2 23","87 112",23,"65.22%","82.61%","V2420","V2420","red",-0.443024288240874,-0.453236067173125,-0.132647461407614,0.183375438816783,0.356205796753169,0.357081778268705,0.270322149992556,-0.138077347009601,0.0111049716706034,0.00918467281774645,0.469237108154599,0.315085242439118,0.0453909381760812,0.0448257136039208,0.134562005207203,0.451072508593104,"MZT1","GO:0007406","negative regulation of neuroblast proliferation",3,2,0.2,0.00865,"Biological Processes",0.666666666666667
"22",266,"Montipora_capitata_HIv3___Scaffold_7_451889","Montipora_capitata_HIv3___TS.g46891.t1",0.853396779746613,0.00703645634298128,0.08702370185114,160,-21.15,"2 23","87 112",23,"65.22%","82.61%","V2420","V2420","red",-0.443024288240874,-0.453236067173125,-0.132647461407614,0.183375438816783,0.356205796753169,0.357081778268705,0.270322149992556,-0.138077347009601,0.0111049716706034,0.00918467281774645,0.469237108154599,0.315085242439118,0.0453909381760812,0.0448257136039208,0.134562005207203,0.451072508593104,"MZT1","GO:0044703","multi-organism reproductive process",101,13,6.8,0.00247,"Biological Processes",0.128712871287129
"23",266,"Montipora_capitata_HIv3___Scaffold_7_451889","Montipora_capitata_HIv3___TS.g46891.t1",0.853396779746613,0.00703645634298128,0.08702370185114,160,-21.15,"2 23","87 112",23,"65.22%","82.61%","V2420","V2420","red",-0.443024288240874,-0.453236067173125,-0.132647461407614,0.183375438816783,0.356205796753169,0.357081778268705,0.270322149992556,-0.138077347009601,0.0111049716706034,0.00918467281774645,0.469237108154599,0.315085242439118,0.0453909381760812,0.0448257136039208,0.134562005207203,0.451072508593104,"MZT1","GO:2000647","negative regulation of stem cell proliferation",5,2,0.34,0.02683,"Biological Processes",0.4
"24",300,"Montipora_capitata_HIv3___Scaffold_9_617400","Montipora_capitata_HIv3___RNAseq.g13284.t2",0.9123576802015,0.00157430348067103,0.0533570365493414,165,-23.64,"2 23","717 741",22,"72.73%","77.27%","V2680","V2680","red",-0.347759278424983,-0.308183132656747,-0.241060319095083,0.419783633480639,0.431983828603551,0.275379890665465,0.177916047722444,-0.408060670295287,0.051138444588869,0.0861553078208546,0.183818890301849,0.0167636465531144,0.0135510003419793,0.127140914936315,0.329954969760912,0.0204248040829751,"MZT1","GO:0000398","mRNA splicing, via spliceosome",34,8,2.29,0.00068,"Biological Processes",0.235294117647059
"25",300,"Montipora_capitata_HIv3___Scaffold_9_617400","Montipora_capitata_HIv3___RNAseq.g13284.t2",0.9123576802015,0.00157430348067103,0.0533570365493414,165,-23.64,"2 23","717 741",22,"72.73%","77.27%","V2680","V2680","red",-0.347759278424983,-0.308183132656747,-0.241060319095083,0.419783633480639,0.431983828603551,0.275379890665465,0.177916047722444,-0.408060670295287,0.051138444588869,0.0861553078208546,0.183818890301849,0.0167636465531144,0.0135510003419793,0.127140914936315,0.329954969760912,0.0204248040829751,"MZT1","GO:0044237","cellular metabolic process",556,42,37.43,0.001,"Biological Processes",0.0755395683453237
"26",439,"Montipora_capitata_HIv3___Scaffold_8_536899","Montipora_capitata_HIv3___RNAseq.g44836.t1",0.961082246021323,0.000143093507705906,0.031272798231841,161,-20.46,"2 18","406 428",16,"81.25%","81.25%","V4324","V4324","red",-0.405054091562621,-0.440061348254164,-0.307720232917822,0.205480228084125,0.292959212437555,0.257847831625572,0.484535877678146,-0.0879874770907897,0.021463489884638,0.0117216779017474,0.0866525443551689,0.25922855096163,0.103690074835303,0.154215264080576,0.00494927498544607,0.632038118274794,"MZT1","GO:0006357","regulation of transcription by RNA polymerase II",109,10,7.34,0.02514,"Biological Processes",0.0917431192660551
"27",439,"Montipora_capitata_HIv3___Scaffold_8_536899","Montipora_capitata_HIv3___RNAseq.g44836.t1",0.961082246021323,0.000143093507705906,0.031272798231841,161,-20.46,"2 18","406 428",16,"81.25%","81.25%","V4324","V4324","red",-0.405054091562621,-0.440061348254164,-0.307720232917822,0.205480228084125,0.292959212437555,0.257847831625572,0.484535877678146,-0.0879874770907897,0.021463489884638,0.0117216779017474,0.0866525443551689,0.25922855096163,0.103690074835303,0.154215264080576,0.00494927498544607,0.632038118274794,"MZT1","GO:0010771","negative regulation of cell morphogenesis",4,2,0.27,0.01668,"Biological Processes",0.5
"28",439,"Montipora_capitata_HIv3___Scaffold_8_536899","Montipora_capitata_HIv3___RNAseq.g44836.t1",0.961082246021323,0.000143093507705906,0.031272798231841,161,-20.46,"2 18","406 428",16,"81.25%","81.25%","V4324","V4324","red",-0.405054091562621,-0.440061348254164,-0.307720232917822,0.205480228084125,0.292959212437555,0.257847831625572,0.484535877678146,-0.0879874770907897,0.021463489884638,0.0117216779017474,0.0866525443551689,0.25922855096163,0.103690074835303,0.154215264080576,0.00494927498544607,0.632038118274794,"MZT1","GO:0044237","cellular metabolic process",556,42,37.43,0.001,"Biological Processes",0.0755395683453237
"29",568,"Montipora_capitata_HIv3___Scaffold_7_451889","Montipora_capitata_HIv3___RNAseq.g1173.t1",0.770635437243132,0.0252148598666765,0.146276749267794,175,-23.95,"2 21","700 724",20,"85.00%","85.00%","V5493","V5493","red",-0.536856356046403,-0.425731126710876,-0.203678362551966,0.541609888881141,0.339309871871361,0.129212900534457,-0.0130247249901409,0.169157909012427,0.00153541300694579,0.0151261999789488,0.263520522621257,0.0013675118151819,0.057451795959501,0.480921782239775,0.943596367619251,0.354693233327769,"MZT1","GO:0044237","cellular metabolic process",556,42,37.43,0.001,"Biological Processes",0.0755395683453237
"30",728,"Montipora_capitata_HIv3___Scaffold_8_547143","Montipora_capitata_HIv3___RNAseq.g43835.t1",0.750787736831831,0.0318225470220018,0.162194039264445,152,-20.02,"2 20","401 419",18,"72.22%","77.78%","V7152","V7152","red",-0.634492603397914,-0.51634755706986,0.0671368566204837,0.425996949938186,0.37904080220481,0.167477582333095,0.0842554911932475,0.0269324781779523,9.62069846813922e-05,0.00248338345275031,0.71504740778658,0.0150562519474024,0.0324008963555492,0.359563282207809,0.6466112440364,0.883670426665047,"MZT1","GO:0002227","innate immune response in mucosa",4,4,0.27,8.3e-06,"Biological Processes",1
"31",728,"Montipora_capitata_HIv3___Scaffold_8_547143","Montipora_capitata_HIv3___RNAseq.g43835.t1",0.750787736831831,0.0318225470220018,0.162194039264445,152,-20.02,"2 20","401 419",18,"72.22%","77.78%","V7152","V7152","red",-0.634492603397914,-0.51634755706986,0.0671368566204837,0.425996949938186,0.37904080220481,0.167477582333095,0.0842554911932475,0.0269324781779523,9.62069846813922e-05,0.00248338345275031,0.71504740778658,0.0150562519474024,0.0324008963555492,0.359563282207809,0.6466112440364,0.883670426665047,"MZT1","GO:0006334","nucleosome assembly",10,6,0.67,3.7e-06,"Biological Processes",0.6
"32",728,"Montipora_capitata_HIv3___Scaffold_8_547143","Montipora_capitata_HIv3___RNAseq.g43835.t1",0.750787736831831,0.0318225470220018,0.162194039264445,152,-20.02,"2 20","401 419",18,"72.22%","77.78%","V7152","V7152","red",-0.634492603397914,-0.51634755706986,0.0671368566204837,0.425996949938186,0.37904080220481,0.167477582333095,0.0842554911932475,0.0269324781779523,9.62069846813922e-05,0.00248338345275031,0.71504740778658,0.0150562519474024,0.0324008963555492,0.359563282207809,0.6466112440364,0.883670426665047,"MZT1","GO:0016567","protein ubiquitination",50,7,3.37,0.01683,"Biological Processes",0.14
"33",728,"Montipora_capitata_HIv3___Scaffold_8_547143","Montipora_capitata_HIv3___RNAseq.g43835.t1",0.750787736831831,0.0318225470220018,0.162194039264445,152,-20.02,"2 20","401 419",18,"72.22%","77.78%","V7152","V7152","red",-0.634492603397914,-0.51634755706986,0.0671368566204837,0.425996949938186,0.37904080220481,0.167477582333095,0.0842554911932475,0.0269324781779523,9.62069846813922e-05,0.00248338345275031,0.71504740778658,0.0150562519474024,0.0324008963555492,0.359563282207809,0.6466112440364,0.883670426665047,"MZT1","GO:0019731","antibacterial humoral response",6,4,0.4,0.00011,"Biological Processes",0.666666666666667
"34",728,"Montipora_capitata_HIv3___Scaffold_8_547143","Montipora_capitata_HIv3___RNAseq.g43835.t1",0.750787736831831,0.0318225470220018,0.162194039264445,152,-20.02,"2 20","401 419",18,"72.22%","77.78%","V7152","V7152","red",-0.634492603397914,-0.51634755706986,0.0671368566204837,0.425996949938186,0.37904080220481,0.167477582333095,0.0842554911932475,0.0269324781779523,9.62069846813922e-05,0.00248338345275031,0.71504740778658,0.0150562519474024,0.0324008963555492,0.359563282207809,0.6466112440364,0.883670426665047,"MZT1","GO:0031640","killing of cells of another organism",5,4,0.34,4e-05,"Biological Processes",0.8
"35",728,"Montipora_capitata_HIv3___Scaffold_8_547143","Montipora_capitata_HIv3___RNAseq.g43835.t1",0.750787736831831,0.0318225470220018,0.162194039264445,152,-20.02,"2 20","401 419",18,"72.22%","77.78%","V7152","V7152","red",-0.634492603397914,-0.51634755706986,0.0671368566204837,0.425996949938186,0.37904080220481,0.167477582333095,0.0842554911932475,0.0269324781779523,9.62069846813922e-05,0.00248338345275031,0.71504740778658,0.0150562519474024,0.0324008963555492,0.359563282207809,0.6466112440364,0.883670426665047,"MZT1","GO:0035821","modulation of process of another organism",12,5,0.81,0.00025,"Biological Processes",0.416666666666667
"36",728,"Montipora_capitata_HIv3___Scaffold_8_547143","Montipora_capitata_HIv3___RNAseq.g43835.t1",0.750787736831831,0.0318225470220018,0.162194039264445,152,-20.02,"2 20","401 419",18,"72.22%","77.78%","V7152","V7152","red",-0.634492603397914,-0.51634755706986,0.0671368566204837,0.425996949938186,0.37904080220481,0.167477582333095,0.0842554911932475,0.0269324781779523,9.62069846813922e-05,0.00248338345275031,0.71504740778658,0.0150562519474024,0.0324008963555492,0.359563282207809,0.6466112440364,0.883670426665047,"MZT1","GO:0044237","cellular metabolic process",556,42,37.43,0.001,"Biological Processes",0.0755395683453237
"37",728,"Montipora_capitata_HIv3___Scaffold_8_547143","Montipora_capitata_HIv3___RNAseq.g43835.t1",0.750787736831831,0.0318225470220018,0.162194039264445,152,-20.02,"2 20","401 419",18,"72.22%","77.78%","V7152","V7152","red",-0.634492603397914,-0.51634755706986,0.0671368566204837,0.425996949938186,0.37904080220481,0.167477582333095,0.0842554911932475,0.0269324781779523,9.62069846813922e-05,0.00248338345275031,0.71504740778658,0.0150562519474024,0.0324008963555492,0.359563282207809,0.6466112440364,0.883670426665047,"MZT1","GO:0050829","defense response to Gram-negative bacterium",12,4,0.81,0.00293,"Biological Processes",0.333333333333333
"38",728,"Montipora_capitata_HIv3___Scaffold_8_547143","Montipora_capitata_HIv3___RNAseq.g43835.t1",0.750787736831831,0.0318225470220018,0.162194039264445,152,-20.02,"2 20","401 419",18,"72.22%","77.78%","V7152","V7152","red",-0.634492603397914,-0.51634755706986,0.0671368566204837,0.425996949938186,0.37904080220481,0.167477582333095,0.0842554911932475,0.0269324781779523,9.62069846813922e-05,0.00248338345275031,0.71504740778658,0.0150562519474024,0.0324008963555492,0.359563282207809,0.6466112440364,0.883670426665047,"MZT1","GO:0050830","defense response to Gram-positive bacterium",10,4,0.67,0.00135,"Biological Processes",0.4
"39",728,"Montipora_capitata_HIv3___Scaffold_8_547143","Montipora_capitata_HIv3___RNAseq.g43835.t1",0.750787736831831,0.0318225470220018,0.162194039264445,152,-20.02,"2 20","401 419",18,"72.22%","77.78%","V7152","V7152","red",-0.634492603397914,-0.51634755706986,0.0671368566204837,0.425996949938186,0.37904080220481,0.167477582333095,0.0842554911932475,0.0269324781779523,9.62069846813922e-05,0.00248338345275031,0.71504740778658,0.0150562519474024,0.0324008963555492,0.359563282207809,0.6466112440364,0.883670426665047,"MZT1","GO:0061844","antimicrobial humoral immune response mediated by a...",7,4,0.47,0.00026,"Biological Processes",0.571428571428571
"40",728,"Montipora_capitata_HIv3___Scaffold_8_547143","Montipora_capitata_HIv3___RNAseq.g43835.t1",0.750787736831831,0.0318225470220018,0.162194039264445,152,-20.02,"2 20","401 419",18,"72.22%","77.78%","V7152","V7152","red",-0.634492603397914,-0.51634755706986,0.0671368566204837,0.425996949938186,0.37904080220481,0.167477582333095,0.0842554911932475,0.0269324781779523,9.62069846813922e-05,0.00248338345275031,0.71504740778658,0.0150562519474024,0.0324008963555492,0.359563282207809,0.6466112440364,0.883670426665047,"MZT1","GO:0071103","DNA conformation change",24,9,1.62,1.6e-05,"Biological Processes",0.375
"41",792,"Montipora_capitata_HIv3___Scaffold_8_547143","Montipora_capitata_HIv3___RNAseq.g26820.t1",0.818518990452164,0.0129827935111398,0.110277117698429,154,-21.93,"2 19","196 216",17,"64.71%","82.35%","V7818","V7818","saddlebrown",-0.247954696592853,-0.256661138144771,0.34338649215819,0.713682580108476,0.0856634686330032,-0.0213674563111411,-0.353341967011813,-0.263407282839091,0.171212769641065,0.156187263035716,0.0543331252113654,4.52550753125802e-06,0.641097698806664,0.907591824901926,0.0472786905984666,0.14521552364602,"MZT1","GO:0060465","pharynx development",4,3,0.27,0.00061,"Biological Processes",0.75
"42",810,"Montipora_capitata_HIv3___Scaffold_9_617400","Montipora_capitata_HIv3___RNAseq.g5491.t1",0.847204731181112,0.00792730059161104,0.0910009502048097,161,-28.01,"2 22","492 515",20,"70.00%","75.00%","V8007","V8007","darkturquoise",-0.183778230140076,-0.31631327435138,-0.151702310728833,0.379586817139988,0.376662263306169,0.259608007911329,0.201677444445804,-0.565740717583,0.314004985183111,0.0777739274510812,0.407201678687388,0.0321320032323621,0.0335936590861575,0.151323432646573,0.268340840054297,0.00073936964846055,"MZT1","GO:0044237","cellular metabolic process",556,42,37.43,0.001,"Biological Processes",0.0755395683453237
"43",816,"Montipora_capitata_HIv3___Scaffold_9_617400","Montipora_capitata_HIv3___RNAseq.g30394.t1",0.722051988727543,0.0431136792748273,0.186613805824678,165,-30.86,"2 14","104 127",12,"100.00%","100.00%","V8088","V8088","red",-0.252195593865148,-0.675017467060101,-0.135136364743867,0.237303470152083,0.427375516358351,0.236799863752014,0.125992531108297,0.0348780442983701,0.16377057059562,2.25757292511457e-05,0.460863722186635,0.190956173527289,0.0146978194789064,0.191927432614672,0.492012783207368,0.849694935186308,"MZT1","GO:0000398","mRNA splicing, via spliceosome",34,8,2.29,0.00068,"Biological Processes",0.235294117647059
