"","X.1","miRNA","mRNA","PCC.cor","p_value","adjusted_p_value","score","energy","query_start_end","subject_start_end","total_bp_shared","query_similar","subject_similar","X","gene","moduleColor","hpf_1","hpf_4","hpf_9","hpf_14","hpf_22","hpf_28","hpf_48","hpf_72","hpf_1.1","hpf_4.1","hpf_9.1","hpf_14.1","hpf_22.1","hpf_28.1","hpf_48.1","hpf_72.1","category","GOs","Term","Annotated","Significant","Expected","Fisher","ontology","sig.prop"
"11",368,"Montipora_capitata_HIv3___Scaffold_10_624116","Montipora_capitata_HIv3___RNAseq.g37439.t1",0.891950541691425,0.00290357192748433,0.0640215802607036,148,-23.05,"2 13","663 681",11,"81.82%","90.91%","V3455","V3455","black",0.370831967699006,0.438584997021983,0.449736276067638,-0.24745101012912,-0.397070482738417,-0.284437440819882,-0.262286936043558,-0.0679073710576497,0.0366685432428443,0.012039564350203,0.00980837206793485,0.172112372388467,0.0244350342055826,0.114612981004454,0.146997706298276,0.711914997418449,"MZT2","GO:0046716","muscle cell cellular homeostasis",6,2,0.28,0.0243,"Biological Processes",0.333333333333333
"12",388,"Montipora_capitata_HIv3___Scaffold_186_1068044","Montipora_capitata_HIv3___RNAseq.g44894.t1",0.860351438758583,0.00611529002644055,0.0828294901396023,152,-23.74,"2 13","24 43",11,"81.82%","100.00%","V3667","V3667","black",0.427660350978471,0.547866509366465,0.323020327925068,-0.0247499875160873,-0.355004677672975,-0.280120092561981,-0.306482035683968,-0.332190394834992,0.0146246577962853,0.00117111766239831,0.0713460568893203,0.893041099665071,0.0461752052417786,0.120464216743034,0.0879933941138653,0.063235297033439,"MZT2","GO:0007185","cell surface receptor protein tyrosine phosphatase ...",1,1,0.05,0.043,"Biological Processes",1
"13",388,"Montipora_capitata_HIv3___Scaffold_186_1068044","Montipora_capitata_HIv3___RNAseq.g44894.t1",0.860351438758583,0.00611529002644055,0.0828294901396023,152,-23.74,"2 13","24 43",11,"81.82%","100.00%","V3667","V3667","black",0.427660350978471,0.547866509366465,0.323020327925068,-0.0247499875160873,-0.355004677672975,-0.280120092561981,-0.306482035683968,-0.332190394834992,0.0146246577962853,0.00117111766239831,0.0713460568893203,0.893041099665071,0.0461752052417786,0.120464216743034,0.0879933941138653,0.063235297033439,"MZT2","GO:0007412","axon target recognition",1,1,0.05,0.043,"Biological Processes",1
"14",388,"Montipora_capitata_HIv3___Scaffold_186_1068044","Montipora_capitata_HIv3___RNAseq.g44894.t1",0.860351438758583,0.00611529002644055,0.0828294901396023,152,-23.74,"2 13","24 43",11,"81.82%","100.00%","V3667","V3667","black",0.427660350978471,0.547866509366465,0.323020327925068,-0.0247499875160873,-0.355004677672975,-0.280120092561981,-0.306482035683968,-0.332190394834992,0.0146246577962853,0.00117111766239831,0.0713460568893203,0.893041099665071,0.0461752052417786,0.120464216743034,0.0879933941138653,0.063235297033439,"MZT2","GO:0032501","multicellular organismal process",411,28,19.05,0.0159,"Biological Processes",0.0681265206812652
"15",388,"Montipora_capitata_HIv3___Scaffold_186_1068044","Montipora_capitata_HIv3___RNAseq.g44894.t1",0.860351438758583,0.00611529002644055,0.0828294901396023,152,-23.74,"2 13","24 43",11,"81.82%","100.00%","V3667","V3667","black",0.427660350978471,0.547866509366465,0.323020327925068,-0.0247499875160873,-0.355004677672975,-0.280120092561981,-0.306482035683968,-0.332190394834992,0.0146246577962853,0.00117111766239831,0.0713460568893203,0.893041099665071,0.0461752052417786,0.120464216743034,0.0879933941138653,0.063235297033439,"MZT2","GO:0044237","cellular metabolic process",556,30,25.77,0.0318,"Biological Processes",0.0539568345323741
"16",410,"Montipora_capitata_HIv3___Scaffold_186_1068044","Montipora_capitata_HIv3___TS.g4221.t2",0.738154434333541,0.0365297653897741,0.172825675782263,165,-23.49,"2 18","40 59",16,"75.00%","93.75%","V4002","V4002","darkorange",0.257514879571648,0.631639888885344,0.184950170797485,-0.488318812167981,-0.395974827764778,-0.142357589162953,-0.00336222905404095,-0.0440914811047248,0.154766728969623,0.000105724724821163,0.310875092037494,0.00457497811902029,0.0248680305394802,0.437024513388074,0.985429091751172,0.810631000914933,"MZT2","GO:0007100","mitotic centrosome separation",1,1,0.05,0.043,"Biological Processes",1
"17",410,"Montipora_capitata_HIv3___Scaffold_186_1068044","Montipora_capitata_HIv3___TS.g4221.t2",0.738154434333541,0.0365297653897741,0.172825675782263,165,-23.49,"2 18","40 59",16,"75.00%","93.75%","V4002","V4002","darkorange",0.257514879571648,0.631639888885344,0.184950170797485,-0.488318812167981,-0.395974827764778,-0.142357589162953,-0.00336222905404095,-0.0440914811047248,0.154766728969623,0.000105724724821163,0.310875092037494,0.00457497811902029,0.0248680305394802,0.437024513388074,0.985429091751172,0.810631000914933,"MZT2","GO:0019886","antigen processing and presentation of exogenous pe...",6,2,0.28,0.0243,"Biological Processes",0.333333333333333
"18",410,"Montipora_capitata_HIv3___Scaffold_186_1068044","Montipora_capitata_HIv3___TS.g4221.t2",0.738154434333541,0.0365297653897741,0.172825675782263,165,-23.49,"2 18","40 59",16,"75.00%","93.75%","V4002","V4002","darkorange",0.257514879571648,0.631639888885344,0.184950170797485,-0.488318812167981,-0.395974827764778,-0.142357589162953,-0.00336222905404095,-0.0440914811047248,0.154766728969623,0.000105724724821163,0.310875092037494,0.00457497811902029,0.0248680305394802,0.437024513388074,0.985429091751172,0.810631000914933,"MZT2","GO:0032467","positive regulation of cytokinesis",1,1,0.05,0.043,"Biological Processes",1
"19",410,"Montipora_capitata_HIv3___Scaffold_186_1068044","Montipora_capitata_HIv3___TS.g4221.t2",0.738154434333541,0.0365297653897741,0.172825675782263,165,-23.49,"2 18","40 59",16,"75.00%","93.75%","V4002","V4002","darkorange",0.257514879571648,0.631639888885344,0.184950170797485,-0.488318812167981,-0.395974827764778,-0.142357589162953,-0.00336222905404095,-0.0440914811047248,0.154766728969623,0.000105724724821163,0.310875092037494,0.00457497811902029,0.0248680305394802,0.437024513388074,0.985429091751172,0.810631000914933,"MZT2","GO:0032501","multicellular organismal process",411,28,19.05,0.0159,"Biological Processes",0.0681265206812652
"20",410,"Montipora_capitata_HIv3___Scaffold_186_1068044","Montipora_capitata_HIv3___TS.g4221.t2",0.738154434333541,0.0365297653897741,0.172825675782263,165,-23.49,"2 18","40 59",16,"75.00%","93.75%","V4002","V4002","darkorange",0.257514879571648,0.631639888885344,0.184950170797485,-0.488318812167981,-0.395974827764778,-0.142357589162953,-0.00336222905404095,-0.0440914811047248,0.154766728969623,0.000105724724821163,0.310875092037494,0.00457497811902029,0.0248680305394802,0.437024513388074,0.985429091751172,0.810631000914933,"MZT2","GO:0072383","plus-end-directed vesicle transport along microtubu...",1,1,0.05,0.043,"Biological Processes",1
"21",410,"Montipora_capitata_HIv3___Scaffold_186_1068044","Montipora_capitata_HIv3___TS.g4221.t2",0.738154434333541,0.0365297653897741,0.172825675782263,165,-23.49,"2 18","40 59",16,"75.00%","93.75%","V4002","V4002","darkorange",0.257514879571648,0.631639888885344,0.184950170797485,-0.488318812167981,-0.395974827764778,-0.142357589162953,-0.00336222905404095,-0.0440914811047248,0.154766728969623,0.000105724724821163,0.310875092037494,0.00457497811902029,0.0248680305394802,0.437024513388074,0.985429091751172,0.810631000914933,"MZT2","GO:0090307","mitotic spindle assembly",7,2,0.32,0.0331,"Biological Processes",0.285714285714286
"22",469,"Montipora_capitata_HIv3___Scaffold_9_606515","Montipora_capitata_HIv3___RNAseq.g40411.t1",0.884238543187099,0.00354930039866747,0.0684846964331791,150,-21.08,"2 22","722 743",20,"60.00%","80.00%","V4588","V4588","black",0.548890252212932,0.306444445413813,0.366890757502065,-0.122573755454494,-0.135990784748742,-0.262451933832292,-0.259706678433368,-0.441502302659913,0.00114145525728567,0.0880343476304252,0.0388730898744149,0.503927974004917,0.458007601069032,0.146734245730722,0.151162493234556,0.0114182522151777,"MZT2","GO:0001174","transcriptional start site selection at RNA polymer...",1,1,0.05,0.043,"Biological Processes",1
"23",469,"Montipora_capitata_HIv3___Scaffold_9_606515","Montipora_capitata_HIv3___RNAseq.g40411.t1",0.884238543187099,0.00354930039866747,0.0684846964331791,150,-21.08,"2 22","722 743",20,"60.00%","80.00%","V4588","V4588","black",0.548890252212932,0.306444445413813,0.366890757502065,-0.122573755454494,-0.135990784748742,-0.262451933832292,-0.259706678433368,-0.441502302659913,0.00114145525728567,0.0880343476304252,0.0388730898744149,0.503927974004917,0.458007601069032,0.146734245730722,0.151162493234556,0.0114182522151777,"MZT2","GO:0006473","protein acetylation",17,2,0.79,0.0427,"Biological Processes",0.117647058823529
"24",469,"Montipora_capitata_HIv3___Scaffold_9_606515","Montipora_capitata_HIv3___RNAseq.g40411.t1",0.884238543187099,0.00354930039866747,0.0684846964331791,150,-21.08,"2 22","722 743",20,"60.00%","80.00%","V4588","V4588","black",0.548890252212932,0.306444445413813,0.366890757502065,-0.122573755454494,-0.135990784748742,-0.262451933832292,-0.259706678433368,-0.441502302659913,0.00114145525728567,0.0880343476304252,0.0388730898744149,0.503927974004917,0.458007601069032,0.146734245730722,0.151162493234556,0.0114182522151777,"MZT2","GO:0044237","cellular metabolic process",556,30,25.77,0.0318,"Biological Processes",0.0539568345323741
"25",469,"Montipora_capitata_HIv3___Scaffold_9_606515","Montipora_capitata_HIv3___RNAseq.g40411.t1",0.884238543187099,0.00354930039866747,0.0684846964331791,150,-21.08,"2 22","722 743",20,"60.00%","80.00%","V4588","V4588","black",0.548890252212932,0.306444445413813,0.366890757502065,-0.122573755454494,-0.135990784748742,-0.262451933832292,-0.259706678433368,-0.441502302659913,0.00114145525728567,0.0880343476304252,0.0388730898744149,0.503927974004917,0.458007601069032,0.146734245730722,0.151162493234556,0.0114182522151777,"MZT2","GO:0060261","positive regulation of transcription initiation by ...",1,1,0.05,0.043,"Biological Processes",1
"26",469,"Montipora_capitata_HIv3___Scaffold_9_606515","Montipora_capitata_HIv3___RNAseq.g40411.t1",0.884238543187099,0.00354930039866747,0.0684846964331791,150,-21.08,"2 22","722 743",20,"60.00%","80.00%","V4588","V4588","black",0.548890252212932,0.306444445413813,0.366890757502065,-0.122573755454494,-0.135990784748742,-0.262451933832292,-0.259706678433368,-0.441502302659913,0.00114145525728567,0.0880343476304252,0.0388730898744149,0.503927974004917,0.458007601069032,0.146734245730722,0.151162493234556,0.0114182522151777,"MZT2","GO:1904798","positive regulation of core promoter binding",1,1,0.05,0.043,"Biological Processes",1
"27",469,"Montipora_capitata_HIv3___Scaffold_9_606515","Montipora_capitata_HIv3___RNAseq.g40411.t1",0.884238543187099,0.00354930039866747,0.0684846964331791,150,-21.08,"2 22","722 743",20,"60.00%","80.00%","V4588","V4588","black",0.548890252212932,0.306444445413813,0.366890757502065,-0.122573755454494,-0.135990784748742,-0.262451933832292,-0.259706678433368,-0.441502302659913,0.00114145525728567,0.0880343476304252,0.0388730898744149,0.503927974004917,0.458007601069032,0.146734245730722,0.151162493234556,0.0114182522151777,"MZT2","GO:1990114","RNA polymerase II core complex assembly",1,1,0.05,0.043,"Biological Processes",1
"28",534,"Montipora_capitata_HIv3___Scaffold_13_939196","Montipora_capitata_HIv3___RNAseq.g45478.t1",0.738912543407529,0.0362360468499937,0.172181958525335,150,-20.72,"2 21","853 873",19,"63.16%","78.95%","V5158","V5158","black",0.263943719052869,0.569947838285363,0.224152752840667,0.0384191479584149,-0.281566728877269,-0.115592041099695,-0.193577730292624,-0.505726957867726,0.14436777344,0.000660986549244012,0.217457168143048,0.834634312888109,0.118479419965013,0.528701671705877,0.28843745016084,0.00314923526364448,"MZT2","GO:0032501","multicellular organismal process",411,28,19.05,0.0159,"Biological Processes",0.0681265206812652
"29",534,"Montipora_capitata_HIv3___Scaffold_13_939196","Montipora_capitata_HIv3___RNAseq.g45478.t1",0.738912543407529,0.0362360468499937,0.172181958525335,150,-20.72,"2 21","853 873",19,"63.16%","78.95%","V5158","V5158","black",0.263943719052869,0.569947838285363,0.224152752840667,0.0384191479584149,-0.281566728877269,-0.115592041099695,-0.193577730292624,-0.505726957867726,0.14436777344,0.000660986549244012,0.217457168143048,0.834634312888109,0.118479419965013,0.528701671705877,0.28843745016084,0.00314923526364448,"MZT2","GO:0040022","feminization of hermaphroditic germ-line",1,1,0.05,0.043,"Biological Processes",1
"30",534,"Montipora_capitata_HIv3___Scaffold_13_939196","Montipora_capitata_HIv3___RNAseq.g45478.t1",0.738912543407529,0.0362360468499937,0.172181958525335,150,-20.72,"2 21","853 873",19,"63.16%","78.95%","V5158","V5158","black",0.263943719052869,0.569947838285363,0.224152752840667,0.0384191479584149,-0.281566728877269,-0.115592041099695,-0.193577730292624,-0.505726957867726,0.14436777344,0.000660986549244012,0.217457168143048,0.834634312888109,0.118479419965013,0.528701671705877,0.28843745016084,0.00314923526364448,"MZT2","GO:0044237","cellular metabolic process",556,30,25.77,0.0318,"Biological Processes",0.0539568345323741
"31",534,"Montipora_capitata_HIv3___Scaffold_13_939196","Montipora_capitata_HIv3___RNAseq.g45478.t1",0.738912543407529,0.0362360468499937,0.172181958525335,150,-20.72,"2 21","853 873",19,"63.16%","78.95%","V5158","V5158","black",0.263943719052869,0.569947838285363,0.224152752840667,0.0384191479584149,-0.281566728877269,-0.115592041099695,-0.193577730292624,-0.505726957867726,0.14436777344,0.000660986549244012,0.217457168143048,0.834634312888109,0.118479419965013,0.528701671705877,0.28843745016084,0.00314923526364448,"MZT2","GO:0051321","meiotic cell cycle",34,3,1.58,0.0168,"Biological Processes",0.0882352941176471
"32",640,"Montipora_capitata_HIv3___Scaffold_14_1007097","Montipora_capitata_HIv3___RNAseq.g24449.t1",0.728072355434969,0.040574405970307,0.181468176129801,172,-32.26,"2 17","643 660",15,"93.33%","93.33%","V6287","V6287","cyan",0.561042650689477,-0.0308652306338733,0.389059642550163,-0.0113460720313831,-0.37258905654195,-0.32290632794175,-0.174916511447729,-0.0374790946429547,0.000836469890758077,0.866824640733761,0.0277485882972017,0.950856405182088,0.0357188281195247,0.0714517452169983,0.33830520074748,0.838627059756814,"MZT2","GO:0051292","nuclear pore complex assembly",1,1,0.05,0.043,"Biological Processes",1
"33",640,"Montipora_capitata_HIv3___Scaffold_14_1007097","Montipora_capitata_HIv3___RNAseq.g24449.t1",0.728072355434969,0.040574405970307,0.181468176129801,172,-32.26,"2 17","643 660",15,"93.33%","93.33%","V6287","V6287","cyan",0.561042650689477,-0.0308652306338733,0.389059642550163,-0.0113460720313831,-0.37258905654195,-0.32290632794175,-0.174916511447729,-0.0374790946429547,0.000836469890758077,0.866824640733761,0.0277485882972017,0.950856405182088,0.0357188281195247,0.0714517452169983,0.33830520074748,0.838627059756814,"MZT2","GO:1903896","positive regulation of IRE1-mediated unfolded prote...",1,1,0.05,0.043,"Biological Processes",1
"34",686,"Montipora_capitata_HIv3___Scaffold_10_624116","Montipora_capitata_HIv3___RNAseq.g6163.t1",0.933708645892199,0.000692570676323413,0.0428602912474002,144,-20.34,"2 17","70 88",15,"60.00%","80.00%","V6637","V6637","cyan",0.43297599322,0.238199057367148,0.421749024480274,0.252673974928103,-0.403498258552743,-0.306055697889846,-0.45888185477449,-0.177162238778445,0.0133141653108592,0.189237427754997,0.0162069577267343,0.162945834123901,0.0220178808673395,0.088458732523682,0.00824936055656784,0.332041437838487,"MZT2","GO:0032501","multicellular organismal process",411,28,19.05,0.0159,"Biological Processes",0.0681265206812652
"35",686,"Montipora_capitata_HIv3___Scaffold_10_624116","Montipora_capitata_HIv3___RNAseq.g6163.t1",0.933708645892199,0.000692570676323413,0.0428602912474002,144,-20.34,"2 17","70 88",15,"60.00%","80.00%","V6637","V6637","cyan",0.43297599322,0.238199057367148,0.421749024480274,0.252673974928103,-0.403498258552743,-0.306055697889846,-0.45888185477449,-0.177162238778445,0.0133141653108592,0.189237427754997,0.0162069577267343,0.162945834123901,0.0220178808673395,0.088458732523682,0.00824936055656784,0.332041437838487,"MZT2","GO:0044237","cellular metabolic process",556,30,25.77,0.0318,"Biological Processes",0.0539568345323741
"36",686,"Montipora_capitata_HIv3___Scaffold_10_624116","Montipora_capitata_HIv3___RNAseq.g6163.t1",0.933708645892199,0.000692570676323413,0.0428602912474002,144,-20.34,"2 17","70 88",15,"60.00%","80.00%","V6637","V6637","cyan",0.43297599322,0.238199057367148,0.421749024480274,0.252673974928103,-0.403498258552743,-0.306055697889846,-0.45888185477449,-0.177162238778445,0.0133141653108592,0.189237427754997,0.0162069577267343,0.162945834123901,0.0220178808673395,0.088458732523682,0.00824936055656784,0.332041437838487,"MZT2","GO:0046716","muscle cell cellular homeostasis",6,2,0.28,0.0243,"Biological Processes",0.333333333333333
"37",793,"Montipora_capitata_HIv3___Scaffold_10_624116","Montipora_capitata_HIv3___RNAseq.g3329.t1",0.913988066898856,0.00148994637878089,0.0525410293064902,140,-20.24,"2 9","458 476",7,"100.00%","100.00%","V7852","V7852","black",0.420845240865867,0.403520661889898,0.319115363887006,0.0389453429168999,-0.37342073324196,-0.441237088627283,-0.362637535094709,-0.00513125259571735,0.0164610059827053,0.0220098148413503,0.0750361505968676,0.832401130540842,0.0352762954087089,0.0114735970719243,0.0413707218266993,0.977764224985138,"MZT2","GO:0032501","multicellular organismal process",411,28,19.05,0.0159,"Biological Processes",0.0681265206812652
"38",793,"Montipora_capitata_HIv3___Scaffold_10_624116","Montipora_capitata_HIv3___RNAseq.g3329.t1",0.913988066898856,0.00148994637878089,0.0525410293064902,140,-20.24,"2 9","458 476",7,"100.00%","100.00%","V7852","V7852","black",0.420845240865867,0.403520661889898,0.319115363887006,0.0389453429168999,-0.37342073324196,-0.441237088627283,-0.362637535094709,-0.00513125259571735,0.0164610059827053,0.0220098148413503,0.0750361505968676,0.832401130540842,0.0352762954087089,0.0114735970719243,0.0413707218266993,0.977764224985138,"MZT2","GO:0043362","nucleate erythrocyte maturation",1,1,0.05,0.043,"Biological Processes",1
"39",793,"Montipora_capitata_HIv3___Scaffold_10_624116","Montipora_capitata_HIv3___RNAseq.g3329.t1",0.913988066898856,0.00148994637878089,0.0525410293064902,140,-20.24,"2 9","458 476",7,"100.00%","100.00%","V7852","V7852","black",0.420845240865867,0.403520661889898,0.319115363887006,0.0389453429168999,-0.37342073324196,-0.441237088627283,-0.362637535094709,-0.00513125259571735,0.0164610059827053,0.0220098148413503,0.0750361505968676,0.832401130540842,0.0352762954087089,0.0114735970719243,0.0413707218266993,0.977764224985138,"MZT2","GO:0044237","cellular metabolic process",556,30,25.77,0.0318,"Biological Processes",0.0539568345323741
"40",793,"Montipora_capitata_HIv3___Scaffold_10_624116","Montipora_capitata_HIv3___RNAseq.g3329.t1",0.913988066898856,0.00148994637878089,0.0525410293064902,140,-20.24,"2 9","458 476",7,"100.00%","100.00%","V7852","V7852","black",0.420845240865867,0.403520661889898,0.319115363887006,0.0389453429168999,-0.37342073324196,-0.441237088627283,-0.362637535094709,-0.00513125259571735,0.0164610059827053,0.0220098148413503,0.0750361505968676,0.832401130540842,0.0352762954087089,0.0114735970719243,0.0413707218266993,0.977764224985138,"MZT2","GO:0060345","spleen trabecula formation",1,1,0.05,0.043,"Biological Processes",1
"41",793,"Montipora_capitata_HIv3___Scaffold_10_624116","Montipora_capitata_HIv3___RNAseq.g3329.t1",0.913988066898856,0.00148994637878089,0.0525410293064902,140,-20.24,"2 9","458 476",7,"100.00%","100.00%","V7852","V7852","black",0.420845240865867,0.403520661889898,0.319115363887006,0.0389453429168999,-0.37342073324196,-0.441237088627283,-0.362637535094709,-0.00513125259571735,0.0164610059827053,0.0220098148413503,0.0750361505968676,0.832401130540842,0.0352762954087089,0.0114735970719243,0.0413707218266993,0.977764224985138,"MZT2","GO:1903988","iron ion export across plasma membrane",1,1,0.05,0.043,"Biological Processes",1
"42",867,"Montipora_capitata_HIv3___Scaffold_14_984317","Montipora_capitata_HIv3___RNAseq.g35055.t1",0.83006752533195,0.0107574765802456,0.102235069781891,159,-21.28,"2 21","782 804",20,"75.00%","75.00%","V8554","V8554","black",0.373900942641101,0.302070017078909,0.53343388378647,-0.120307880529977,-0.148997137572735,-0.143073002754247,-0.39550096174846,-0.401525860901062,0.035022805598422,0.0929005320117848,0.00166718898851831,0.511903877637377,0.415714178792193,0.43470004886556,0.0250572420394344,0.0227376391327929,"MZT2","GO:0006986","response to unfolded protein",14,3,0.65,0.0414,"Biological Processes",0.214285714285714
"43",867,"Montipora_capitata_HIv3___Scaffold_14_984317","Montipora_capitata_HIv3___RNAseq.g35055.t1",0.83006752533195,0.0107574765802456,0.102235069781891,159,-21.28,"2 21","782 804",20,"75.00%","75.00%","V8554","V8554","black",0.373900942641101,0.302070017078909,0.53343388378647,-0.120307880529977,-0.148997137572735,-0.143073002754247,-0.39550096174846,-0.401525860901062,0.035022805598422,0.0929005320117848,0.00166718898851831,0.511903877637377,0.415714178792193,0.43470004886556,0.0250572420394344,0.0227376391327929,"MZT2","GO:0032501","multicellular organismal process",411,28,19.05,0.0159,"Biological Processes",0.0681265206812652
