#,"Date Time, GMT-10:00","Temp, °C",Coupler Detached (LGR S/N: 20444042),Coupler Attached (LGR S/N: 20444042),Stopped (LGR S/N: 20444042),End Of File (LGR S/N: 20444042)
171,6/18/23 21:20,24.798,,,,
172,6/18/23 21:30,24.798,,,,
173,6/18/23 21:40,24.774,,,,
174,6/18/23 21:50,24.726,,,,
175,6/18/23 22:00,24.895,,,,
176,6/18/23 22:10,24.871,,,,
177,6/18/23 22:20,24.847,,,,
178,6/18/23 22:30,24.798,,,,
179,6/18/23 22:40,24.774,,,,
180,6/18/23 22:50,24.944,,,,
181,6/18/23 23:00,24.895,,,,
182,6/18/23 23:10,24.798,,,,
183,6/18/23 23:20,24.774,,,,
184,6/18/23 23:30,25.137,,,,
185,6/18/23 23:40,25.04,,,,
186,6/18/23 23:50,24.944,,,,
187,6/19/23 0:00,24.895,,,,
188,6/19/23 0:10,24.823,,,,
189,6/19/23 0:20,25.137,,,,
190,6/19/23 0:30,24.992,,,,
191,6/19/23 0:40,24.919,,,,
192,6/19/23 0:50,24.847,,,,
193,6/19/23 1:00,25.04,,,,
194,6/19/23 1:10,25.065,,,,
195,6/19/23 1:20,24.944,,,,
196,6/19/23 1:30,24.871,,,,
197,6/19/23 1:40,24.798,,,,
198,6/19/23 1:50,25.089,,,,
199,6/19/23 2:00,24.944,,,,
200,6/19/23 2:10,24.871,,,,
201,6/19/23 2:20,24.75,,,,
202,6/19/23 2:30,25.04,,,,
203,6/19/23 2:40,24.919,,,,
204,6/19/23 2:50,24.823,,,,
205,6/19/23 3:00,24.75,,,,
206,6/19/23 3:10,25.065,,,,
207,6/19/23 3:20,24.944,,,,
208,6/19/23 3:30,24.847,,,,
209,6/19/23 3:40,25.186,,,,
210,6/19/23 3:50,25.04,,,,
211,6/19/23 4:00,24.944,,,,
212,6/19/23 4:10,24.895,,,,
213,6/19/23 4:20,25.113,,,,
214,6/19/23 4:30,24.944,,,,
215,6/19/23 4:40,24.871,,,,
216,6/19/23 4:50,25.234,,,,
217,6/19/23 5:00,25.065,,,,
218,6/19/23 5:10,24.968,,,,
219,6/19/23 5:20,24.944,,,,
220,6/19/23 5:30,25.162,,,,
221,6/19/23 5:40,25.04,,,,
222,6/19/23 5:50,24.944,,,,
223,6/19/23 6:00,25.258,,,,
224,6/19/23 6:10,25.089,,,,
225,6/19/23 6:20,24.992,,,,
226,6/19/23 6:30,24.968,,,,
227,6/19/23 6:40,25.162,,,,
228,6/19/23 6:50,25.04,,,,
229,6/19/23 7:00,24.944,,,,
230,6/19/23 7:10,25.283,,,,
231,6/19/23 7:20,25.113,,,,
232,6/19/23 7:30,25.016,,,,
233,6/19/23 7:40,24.919,,,,
234,6/19/23 7:50,25.186,,,,
235,6/19/23 8:00,25.162,,,,
236,6/19/23 8:10,25.065,,,,
237,6/19/23 8:20,24.992,,,,
238,6/19/23 8:30,24.919,,,,
239,6/19/23 8:40,25.04,,,,
240,6/19/23 8:50,25.186,,,,
241,6/19/23 9:00,25.089,,,,
242,6/19/23 9:10,25.016,,,,
243,6/19/23 9:20,24.895,,,,
244,6/19/23 9:30,24.847,,,,
245,6/19/23 9:40,25.234,,,,
246,6/19/23 9:50,25.137,,,,
247,6/19/23 10:00,25.089,,,,
248,6/19/23 10:10,25.016,,,,
249,6/19/23 10:20,24.968,,,,
250,6/19/23 10:30,24.895,,,,
251,6/19/23 10:40,25.283,,,,
252,6/19/23 10:50,25.186,,,,
253,6/19/23 11:00,25.113,,,,
254,6/19/23 11:10,25.065,,,,
255,6/19/23 11:20,25.016,,,,
256,6/19/23 11:30,24.944,,,,
257,6/19/23 11:40,24.895,,,,
258,6/19/23 11:50,25.307,,,,
259,6/19/23 12:00,25.186,,,,
260,6/19/23 12:10,25.089,,,,
261,6/19/23 12:20,25.016,,,,
262,6/19/23 12:30,24.944,,,,
263,6/19/23 12:40,24.871,,,,
264,6/19/23 12:50,25.331,,,,
265,6/19/23 13:00,25.21,,,,
266,6/19/23 13:10,25.089,,,,
267,6/19/23 13:20,25.016,,,,
268,6/19/23 13:30,24.944,,,,
269,6/19/23 13:40,24.847,,,,
270,6/19/23 13:50,24.823,,,,
271,6/19/23 14:00,25.113,,,,
272,6/19/23 14:10,25.065,,,,
273,6/19/23 14:20,25.016,,,,
274,6/19/23 14:30,24.944,,,,
275,6/19/23 14:40,24.895,,,,
276,6/19/23 14:50,24.847,,,,
277,6/19/23 15:00,25.137,,,,
278,6/19/23 15:10,25.089,,,,
279,6/19/23 15:20,25.04,,,,
280,6/19/23 15:30,24.992,,,,
281,6/19/23 15:40,24.919,,,,
282,6/19/23 15:50,24.871,,,,
283,6/19/23 16:00,25.137,,,,
284,6/19/23 16:10,25.113,,,,
285,6/19/23 16:20,25.04,,,,
286,6/19/23 16:30,24.992,,,,
287,6/19/23 16:40,24.944,,,,
288,6/19/23 16:50,24.871,,,,
289,6/19/23 17:00,25.137,,,,
290,6/19/23 17:10,25.089,,,,
291,6/19/23 17:20,25.04,,,,
292,6/19/23 17:30,24.919,,,,
293,6/19/23 17:40,24.847,,,,
294,6/19/23 17:50,24.992,,,,
295,6/19/23 18:00,24.919,,,,
296,6/19/23 18:10,24.823,,,,
297,6/19/23 18:20,24.75,,,,
298,6/19/23 18:30,24.702,,,,
299,6/19/23 18:40,24.798,,,,
300,6/19/23 18:50,24.726,,,,
301,6/19/23 19:00,24.702,,,,
302,6/19/23 19:10,24.653,,,,
303,6/19/23 19:20,24.992,,,,
304,6/19/23 19:30,24.895,,,,
305,6/19/23 19:40,24.823,,,,
306,6/19/23 19:50,24.75,,,,
307,6/19/23 20:00,24.702,,,,
308,6/19/23 20:10,24.968,,,,
309,6/19/23 20:20,24.871,,,,
310,6/19/23 20:30,24.798,,,,
311,6/19/23 20:40,24.726,,,,
312,6/19/23 20:50,25.016,,,,
313,6/19/23 21:00,24.895,,,,
314,6/19/23 21:10,24.823,,,,
315,6/19/23 21:20,24.75,,,,
316,6/19/23 21:30,25.016,,,,
317,6/19/23 21:40,24.919,,,,
318,6/19/23 21:50,24.774,,,,
319,6/19/23 22:00,24.702,,,,
320,6/19/23 22:10,24.968,,,,
321,6/19/23 22:20,24.823,,,,
322,6/19/23 22:30,24.726,,,,
323,6/19/23 22:40,25.016,,,,
324,6/19/23 22:50,24.847,,,,
325,6/19/23 23:00,24.702,,,,
326,6/19/23 23:10,24.944,,,,
327,6/19/23 23:20,24.871,,,,
328,6/19/23 23:30,24.798,,,,
329,6/19/23 23:40,24.702,,,,
330,6/19/23 23:50,24.944,,,,
331,6/20/23 0:00,24.847,,,,
332,6/20/23 0:10,24.774,,,,
333,6/20/23 0:20,24.992,,,,
334,6/20/23 0:30,24.895,,,,
335,6/20/23 0:40,24.798,,,,
336,6/20/23 0:50,25.016,,,,
337,6/20/23 1:00,24.919,,,,
338,6/20/23 1:10,24.823,,,,
339,6/20/23 1:20,25.016,,,,
340,6/20/23 1:30,24.919,,,,
341,6/20/23 1:40,24.847,,,,
342,6/20/23 1:50,25.04,,,,
343,6/20/23 2:00,24.944,,,,
344,6/20/23 2:10,24.847,,,,
345,6/20/23 2:20,25.04,,,,
346,6/20/23 2:30,24.944,,,,
347,6/20/23 2:40,24.847,,,,
348,6/20/23 2:50,25.04,,,,
349,6/20/23 3:00,24.919,,,,
350,6/20/23 3:10,25.04,,,,
351,6/20/23 3:20,24.992,,,,
352,6/20/23 3:30,24.871,,,,
353,6/20/23 3:40,25.065,,,,
354,6/20/23 3:50,24.944,,,,
355,6/20/23 4:00,24.823,,,,
356,6/20/23 4:10,25.016,,,,
357,6/20/23 4:20,24.895,,,,
358,6/20/23 4:30,25.065,,,,
359,6/20/23 4:40,24.968,,,,
360,6/20/23 4:50,24.944,,,,
361,6/20/23 5:00,24.992,,,,
362,6/20/23 5:10,24.871,,,,
363,6/20/23 5:20,25.016,,,,
364,6/20/23 5:30,24.895,,,,
365,6/20/23 5:40,25.04,,,,
366,6/20/23 5:50,24.919,,,,
367,6/20/23 6:00,25.065,,,,
368,6/20/23 6:10,24.944,,,,
369,6/20/23 6:20,24.823,,,,
370,6/20/23 6:30,24.968,,,,
371,6/20/23 6:40,24.847,,,,
372,6/20/23 6:50,25.016,,,,
373,6/20/23 7:00,24.895,,,,
374,6/20/23 7:10,24.871,,,,
375,6/20/23 7:20,24.944,,,,
376,6/20/23 7:30,24.847,,,,
377,6/20/23 7:40,25.016,,,,
378,6/20/23 7:50,24.944,,,,
379,6/20/23 8:00,24.847,,,,
380,6/20/23 8:10,24.895,,,,
381,6/20/23 8:20,24.944,,,,
382,6/20/23 8:30,24.847,,,,
383,6/20/23 8:40,24.75,,,,
384,6/20/23 8:50,24.944,,,,
385,6/20/23 9:00,24.847,,,,
386,6/20/23 9:10,24.774,,,,
387,6/20/23 9:20,24.992,,,,
388,6/20/23 9:30,24.895,,,,
389,6/20/23 9:40,24.823,,,,
390,6/20/23 9:50,24.75,,,,
391,6/20/23 10:00,24.992,,,,
392,6/20/23 10:10,24.895,,,,
393,6/20/23 10:20,24.823,,,,
394,6/20/23 10:30,24.847,,,,
395,6/20/23 10:40,24.968,,,,
396,6/20/23 10:50,24.895,,,,
397,6/20/23 11:00,24.798,,,,
398,6/20/23 11:10,25.016,,,,
399,6/20/23 11:20,24.944,,,,
400,6/20/23 11:30,24.871,,,,
401,6/20/23 11:40,24.774,,,,
402,6/20/23 11:50,25.016,,,,
403,6/20/23 12:00,24.919,,,,
404,6/20/23 12:10,24.847,,,,
405,6/20/23 12:20,24.774,,,,
406,6/20/23 12:30,24.992,,,,
407,6/20/23 12:40,24.895,,,,
408,6/20/23 12:50,24.823,,,,
409,6/20/23 13:00,24.968,,,,
410,6/20/23 13:10,24.919,,,,
411,6/20/23 13:20,24.871,,,,
412,6/20/23 13:30,24.798,,,,
413,6/20/23 13:40,24.944,,,,
414,6/20/23 13:50,24.774,,,,
415,6/20/23 14:00,24.629,,,,
416,6/20/23 14:10,24.871,,,,
417,6/20/23 14:20,24.823,,,,
418,6/20/23 14:30,24.677,,,,
419,6/20/23 14:40,24.944,,,,
420,6/20/23 14:50,24.847,,,,
421,6/20/23 15:00,24.653,,,,
422,6/20/23 15:10,24.508,,,,
423,6/20/23 15:20,24.75,,,,
424,6/20/23 15:30,24.653,,,,
425,6/20/23 15:40,24.532,,,,
426,6/20/23 15:50,24.436,,,,
427,6/20/23 16:00,24.702,,,,
428,6/20/23 16:10,24.629,,,,
429,6/20/23 16:20,24.557,,,,
430,6/20/23 16:30,24.46,,,,
431,6/20/23 16:40,24.702,,,,
432,6/20/23 16:50,24.677,,,,
433,6/20/23 17:00,24.605,,,,
434,6/20/23 17:10,24.557,,,,
435,6/20/23 17:20,24.508,,,,
436,6/20/23 17:30,24.75,,,,
437,6/20/23 17:40,24.726,,,,
438,6/20/23 17:50,24.677,,,,
439,6/20/23 18:00,24.605,,,,
440,6/20/23 18:10,24.557,,,,
441,6/20/23 18:20,24.798,,,,
442,6/20/23 18:30,24.774,,,,
443,6/20/23 18:40,24.726,,,,
444,6/20/23 18:50,24.653,,,,
445,6/20/23 19:00,24.605,,,,
446,6/20/23 19:10,24.557,,,,
447,6/20/23 19:20,24.847,,,,
448,6/20/23 19:30,24.798,,,,
449,6/20/23 19:40,24.75,,,,
450,6/20/23 19:50,24.702,,,,
451,6/20/23 20:00,24.629,,,,
452,6/20/23 20:10,24.581,,,,
453,6/20/23 20:20,24.871,,,,
454,6/20/23 20:30,24.847,,,,
455,6/20/23 20:40,24.798,,,,
456,6/20/23 20:50,24.677,,,,
457,6/20/23 21:00,24.557,,,,
458,6/20/23 21:10,24.677,,,,
459,6/20/23 21:20,25.355,,,,
460,6/20/23 21:30,25.258,,,,
461,6/20/23 21:40,25.647,,,,
462,6/20/23 21:50,25.623,,,,
463,6/20/23 22:00,25.574,,,,
464,6/20/23 22:10,25.817,,,,
465,6/20/23 22:20,25.768,,,,
466,6/20/23 22:30,25.695,,,,
467,6/20/23 22:40,25.914,,,,
468,6/20/23 22:50,25.866,,,,
469,6/20/23 23:00,25.793,,,,
470,6/20/23 23:10,25.914,,,,
471,6/20/23 23:20,25.817,,,,
472,6/20/23 23:30,25.963,,,,
473,6/20/23 23:40,25.866,,,,
474,6/20/23 23:50,25.987,,,,
475,6/21/23 0:00,25.939,,,,
476,6/21/23 0:10,25.38,,,,
477,6/21/23 0:20,24.702,,,,
478,6/21/23 0:30,24.871,,,,
479,6/21/23 0:40,24.919,,,,
480,6/21/23 0:50,24.895,,,,
481,6/21/23 1:00,24.871,,,,
482,6/21/23 1:10,24.823,,,,
483,6/21/23 1:20,24.774,,,,
484,6/21/23 1:30,24.726,,,,
485,6/21/23 1:40,24.653,,,,
486,6/21/23 1:50,24.605,,,,
487,6/21/23 2:00,24.532,,,,
488,6/21/23 2:10,24.484,,,,
489,6/21/23 2:20,24.412,,,,
490,6/21/23 2:30,24.363,,,,
491,6/21/23 2:40,24.315,,,,
492,6/21/23 2:50,24.267,,,,
493,6/21/23 3:00,24.219,,,,
494,6/21/23 3:10,24.171,,,,
495,6/21/23 3:20,24.122,,,,
496,6/21/23 3:30,24.702,,,,
497,6/21/23 3:40,24.774,,,,
498,6/21/23 3:50,24.774,,,,
499,6/21/23 4:00,24.726,,,,
500,6/21/23 4:10,24.653,,,,
501,6/21/23 4:20,24.581,,,,
502,6/21/23 4:30,24.508,,,,
503,6/21/23 4:40,24.436,,,,
504,6/21/23 4:50,24.363,,,,
505,6/21/23 5:00,24.315,,,,
506,6/21/23 5:10,24.243,,,,
507,6/21/23 5:20,24.195,,,,
508,6/21/23 5:30,24.823,,,,
509,6/21/23 5:40,24.847,,,,
510,6/21/23 5:50,24.798,,,,
511,6/21/23 6:00,24.726,,,,
512,6/21/23 6:10,24.653,,,,
513,6/21/23 6:20,24.557,,,,
514,6/21/23 6:30,24.484,,,,
515,6/21/23 6:40,24.412,,,,
516,6/21/23 6:50,24.339,,,,
517,6/21/23 7:00,24.291,,,,
518,6/21/23 7:10,24.75,,,,
519,6/21/23 7:20,24.847,,,,
520,6/21/23 7:30,24.823,,,,
521,6/21/23 7:40,24.75,,,,
522,6/21/23 7:50,24.653,,,,
523,6/21/23 8:00,24.557,,,,
524,6/21/23 8:10,24.46,,,,
525,6/21/23 8:20,24.871,,,,
526,6/21/23 8:30,24.944,,,,
527,6/21/23 8:40,24.871,,,,
528,6/21/23 8:50,24.774,,,,
529,6/21/23 9:00,24.653,,,,
530,6/21/23 9:10,24.919,,,,
531,6/21/23 9:20,24.968,,,,
532,6/21/23 9:30,24.895,,,,
533,6/21/23 9:40,24.798,,,,
534,6/21/23 9:50,24.677,,,,
535,6/21/23 10:00,24.992,,,,
536,6/21/23 10:10,25.016,,,,
537,6/21/23 10:20,24.944,,,,
538,6/21/23 10:30,24.871,,,,
539,6/21/23 10:40,24.774,,,,
540,6/21/23 10:50,24.702,,,,
541,6/21/23 11:00,24.629,,,,
542,6/21/23 11:10,24.557,,,,
543,6/21/23 11:20,25.016,,,,
544,6/21/23 11:30,25.065,,,,
545,6/21/23 11:40,25.065,,,,
546,6/21/23 11:50,25.016,,,,
547,6/21/23 12:00,24.968,,,,
548,6/21/23 12:10,24.895,,,,
549,6/21/23 12:20,24.823,,,,
550,6/21/23 12:30,24.75,,,,
551,6/21/23 12:40,24.702,,,,
552,6/21/23 12:50,24.629,,,,
553,6/21/23 13:00,24.605,,,,
554,6/21/23 13:10,24.557,,,,
555,6/21/23 13:20,24.508,,,,
556,6/21/23 13:30,24.46,,,,
557,6/21/23 13:40,24.436,,,,
558,6/21/23 13:50,24.412,,,,
559,6/21/23 14:00,24.388,,,,
560,6/21/23 14:10,24.895,,,,
561,6/21/23 14:20,24.944,,,,
562,6/21/23 14:30,24.944,,,,
563,6/21/23 14:40,24.895,,,,
564,6/21/23 14:50,24.847,,,,
565,6/21/23 15:00,24.774,,,,
566,6/21/23 15:10,24.726,,,,
567,6/21/23 15:20,24.653,,,,
568,6/21/23 15:30,24.605,,,,
569,6/21/23 15:40,24.557,,,,
570,6/21/23 15:50,24.508,,,,
571,6/21/23 16:00,24.484,,,,
572,6/21/23 16:10,24.46,,,,
573,6/21/23 16:20,24.436,,,,
574,6/21/23 16:30,24.412,,,,
575,6/21/23 16:40,24.412,,,,
576,6/21/23 16:50,24.363,,,,
577,6/21/23 17:00,24.339,,,,
578,6/21/23 17:10,24.315,,,,
579,6/21/23 17:20,24.291,,,,
580,6/21/23 17:30,24.267,,,,
581,6/21/23 17:40,24.871,,,,
582,6/21/23 17:50,24.919,,,,
583,6/21/23 18:00,24.919,,,,
584,6/21/23 18:10,24.895,,,,
585,6/21/23 18:20,24.847,,,,
586,6/21/23 18:30,24.798,,,,
587,6/21/23 18:40,24.774,,,,
588,6/21/23 18:50,24.726,,,,
589,6/21/23 19:00,24.702,,,,
590,6/21/23 19:10,24.653,,,,
591,6/21/23 19:20,24.653,,,,
592,6/21/23 19:30,24.629,,,,
593,6/21/23 19:40,24.605,,,,
594,6/21/23 19:50,24.581,,,,
595,6/21/23 20:00,24.557,,,,
596,6/21/23 20:10,24.532,,,,
597,6/21/23 20:20,24.508,,,,
598,6/21/23 20:30,24.46,,,,
599,6/21/23 20:40,24.436,,,,
600,6/21/23 20:50,24.388,,,,
601,6/21/23 21:00,24.339,,,,
602,6/21/23 21:10,24.291,,,,
603,6/21/23 21:20,24.267,,,,
604,6/21/23 21:30,24.219,,,,
605,6/21/23 21:40,24.171,,,,
606,6/21/23 21:50,24.146,,,,
607,6/21/23 22:00,24.098,,,,
608,6/21/23 22:10,24.702,,,,
609,6/21/23 22:20,24.774,,,,
610,6/21/23 22:30,24.774,,,,
611,6/21/23 22:40,24.726,,,,
612,6/21/23 22:50,24.653,,,,
613,6/21/23 23:00,24.581,,,,
614,6/21/23 23:10,24.508,,,,
615,6/21/23 23:20,24.436,,,,
616,6/21/23 23:30,24.363,,,,
617,6/21/23 23:40,24.315,,,,
618,6/21/23 23:50,24.243,,,,
619,6/22/23 0:00,24.798,,,,
620,6/22/23 0:10,24.847,,,,
621,6/22/23 0:20,24.823,,,,
622,6/22/23 0:30,24.75,,,,
623,6/22/23 0:40,24.653,,,,
624,6/22/23 0:50,24.581,,,,
625,6/22/23 1:00,24.484,,,,
626,6/22/23 1:10,24.412,,,,
627,6/22/23 1:20,24.315,,,,
628,6/22/23 1:30,24.726,,,,
629,6/22/23 1:40,24.847,,,,
630,6/22/23 1:50,24.823,,,,
631,6/22/23 2:00,24.774,,,,
632,6/22/23 2:10,24.702,,,,
633,6/22/23 2:20,24.605,,,,
634,6/22/23 2:30,24.532,,,,
635,6/22/23 2:40,24.436,,,,
636,6/22/23 2:50,24.363,,,,
637,6/22/23 3:00,24.315,,,,
638,6/22/23 3:10,24.847,,,,
639,6/22/23 3:20,24.895,,,,
640,6/22/23 3:30,24.847,,,,
641,6/22/23 3:40,24.774,,,,
642,6/22/23 3:50,24.702,,,,
643,6/22/23 4:00,24.605,,,,
644,6/22/23 4:10,24.532,,,,
645,6/22/23 4:20,24.46,,,,
646,6/22/23 4:30,24.363,,,,
647,6/22/23 4:40,24.315,,,,
648,6/22/23 4:50,24.871,,,,
649,6/22/23 5:00,24.895,,,,
650,6/22/23 5:10,24.847,,,,
651,6/22/23 5:20,24.774,,,,
652,6/22/23 5:30,24.677,,,,
653,6/22/23 5:40,24.605,,,,
654,6/22/23 5:50,24.508,,,,
655,6/22/23 6:00,24.436,,,,
656,6/22/23 6:10,24.363,,,,
657,6/22/23 6:20,24.823,,,,
658,6/22/23 6:30,24.919,,,,
659,6/22/23 6:40,24.895,,,,
660,6/22/23 6:50,24.823,,,,
661,6/22/23 7:00,24.75,,,,
662,6/22/23 7:10,24.653,,,,
663,6/22/23 7:20,24.581,,,,
664,6/22/23 7:30,24.508,,,,
665,6/22/23 7:40,24.412,,,,
666,6/22/23 7:50,24.339,,,,
667,6/22/23 8:00,24.677,,,,
668,6/22/23 8:10,24.871,,,,
669,6/22/23 8:20,24.871,,,,
670,6/22/23 8:30,24.798,,,,
671,6/22/23 8:40,24.726,,,,
672,6/22/23 8:50,24.629,,,,
673,6/22/23 9:00,24.557,,,,
674,6/22/23 9:10,24.484,,,,
675,6/22/23 9:20,24.412,,,,
676,6/22/23 9:30,24.363,,,,
677,6/22/23 9:40,24.315,,,,
678,6/22/23 9:50,24.823,,,,
679,6/22/23 10:00,24.871,,,,
680,6/22/23 10:10,24.847,,,,
681,6/22/23 10:20,24.798,,,,
682,6/22/23 10:30,24.726,,,,
683,6/22/23 10:40,24.677,,,,
684,6/22/23 10:50,24.605,,,,
685,6/22/23 11:00,24.532,,,,
686,6/22/23 11:10,24.46,,,,
687,6/22/23 11:20,24.412,,,,
688,6/22/23 11:30,24.363,,,,
689,6/22/23 11:40,24.315,,,,
690,6/22/23 11:50,24.267,,,,
