#YY	MM	DD	hh	mm	WDI	R WSP	D GST	WVHT	DPD	APD	MWD	PRES	ATMP	WTMP	DEWP	VIS	TIDE
2017	1	1	10	6	999	99	99	1.95	9.88	6.5	22	9999	999	24.2	999	99	99
2017	1	1	10	36	999	99	99	2.08	9.09	6.75	24	9999	999	24.2	999	99	99
2017	1	1	11	6	999	99	99	1.93	10.53	6.44	2	9999	999	24.1	999	99	99
2017	1	1	11	36	999	99	99	2.05	9.88	6.69	17	9999	999	24.2	999	99	99
2017	1	1	12	6	999	99	99	1.97	9.88	6.67	10	9999	999	24.2	999	99	99
2017	1	1	12	36	999	99	99	1.86	9.09	6.41	17	9999	999	24.2	999	99	99
2017	1	1	13	6	999	99	99	2.08	9.88	6.9	16	9999	999	24.2	999	99	99
2017	1	1	13	36	999	99	99	1.81	9.09	6.71	30	9999	999	24.2	999	99	99
2017	1	1	14	6	999	99	99	1.93	9.09	6.89	23	9999	999	24.2	999	99	99
2017	1	1	14	36	999	99	99	1.92	9.88	6.87	16	9999	999	24.2	999	99	99
2017	1	1	15	6	999	99	99	1.83	10.53	6.89	30	9999	999	24.2	999	99	99
2017	1	1	15	36	999	99	99	1.88	9.88	6.86	24	9999	999	24.2	999	99	99
2017	1	1	16	6	999	99	99	1.89	9.09	6.89	34	9999	999	24.2	999	99	99
2017	1	1	16	36	999	99	99	1.8	9.88	6.94	37	9999	999	24.2	999	99	99
2017	1	1	17	6	999	99	99	1.74	9.88	6.75	13	9999	999	24.2	999	99	99
2017	1	1	17	36	999	99	99	1.73	10.53	6.89	10	9999	999	24.3	999	99	99
2017	1	1	18	6	999	99	99	1.72	9.09	6.85	33	9999	999	24.3	999	99	99
2017	1	1	18	36	999	99	99	1.85	9.88	7.04	36	9999	999	24.3	999	99	99
2017	1	1	19	6	999	99	99	1.73	9.09	6.69	23	9999	999	24.3	999	99	99
2017	1	1	19	36	999	99	99	1.74	9.88	6.78	15	9999	999	24.3	999	99	99
2017	1	1	20	6	999	99	99	1.89	9.88	7	13	9999	999	24.3	999	99	99
2017	1	1	20	36	999	99	99	1.74	9.88	6.58	24	9999	999	24.3	999	99	99
2017	1	1	21	6	999	99	99	1.8	10.53	6.65	6	9999	999	24.3	999	99	99
2017	1	1	21	36	999	99	99	1.94	9.88	6.88	15	9999	999	24.3	999	99	99
2017	1	1	22	6	999	99	99	1.85	9.88	6.64	19	9999	999	24.3	999	99	99
2017	1	1	22	36	999	99	99	2.01	9.88	7.02	8	9999	999	24.3	999	99	99
2017	1	1	23	6	999	99	99	1.91	10.53	6.98	13	9999	999	24.3	999	99	99
2017	1	1	23	36	999	99	99	1.85	13.33	6.68	24	9999	999	24.3	999	99	99
2017	1	2	0	6	999	99	99	1.84	9.88	6.86	23	9999	999	24.3	999	99	99
2017	1	2	0	36	999	99	99	1.96	9.88	6.99	13	9999	999	24.3	999	99	99
2017	1	2	1	6	999	99	99	2.06	9.88	7.45	12	9999	999	24.3	999	99	99
2017	1	2	1	36	999	99	99	1.97	10.53	7.35	19	9999	999	24.3	999	99	99
2017	1	2	2	6	999	99	99	1.97	10.53	7.37	12	9999	999	24.3	999	99	99
2017	1	2	2	36	999	99	99	1.97	11.11	7.17	16	9999	999	24.3	999	99	99
2017	1	2	3	6	999	99	99	2.03	12.5	7.54	22	9999	999	24.3	999	99	99
2017	1	2	3	36	999	99	99	2	12.5	7.47	9	9999	999	24.3	999	99	99
2017	1	2	4	6	999	99	99	1.87	11.11	7.51	20	9999	999	24.3	999	99	99
2017	1	2	4	36	999	99	99	1.89	11.76	7.37	24	9999	999	24.3	999	99	99
2017	1	2	5	6	999	99	99	2.1	12.5	7.8	16	9999	999	24.3	999	99	99
2017	1	2	5	36	999	99	99	1.92	12.5	7.46	19	9999	999	24.3	999	99	99
2017	1	2	6	6	999	99	99	1.95	12.5	7.58	17	9999	999	24.3	999	99	99
2017	1	2	6	36	999	99	99	2.02	11.11	7.73	22	9999	999	24.3	999	99	99
2017	1	2	7	6	999	99	99	1.89	11.76	7.65	17	9999	999	24.3	999	99	99
2017	1	2	7	36	999	99	99	1.89	12.5	7.74	16	9999	999	24.2	999	99	99
2017	1	2	8	6	999	99	99	2.05	11.76	8.22	13	9999	999	24.2	999	99	99
2017	1	2	8	36	999	99	99	1.94	11.11	7.75	15	9999	999	24.2	999	99	99
2017	1	2	9	6	999	99	99	1.97	12.5	7.89	9	9999	999	24.2	999	99	99
2017	1	2	9	36	999	99	99	1.8	11.76	7.48	9	9999	999	24.2	999	99	99
2017	1	2	10	6	999	99	99	1.89	13.33	7.42	6	9999	999	24.2	999	99	99
2017	1	2	10	36	999	99	99	1.9	11.11	7.36	24	9999	999	24.2	999	99	99
2017	1	2	11	6	999	99	99	1.92	11.76	7.6	17	9999	999	24.2	999	99	99
2017	1	2	11	36	999	99	99	1.75	12.5	7.27	8	9999	999	24.2	999	99	99
2017	1	2	12	6	999	99	99	1.75	11.76	7.21	19	9999	999	24.2	999	99	99
2017	1	2	12	36	999	99	99	1.75	11.11	7.51	15	9999	999	24.2	999	99	99
2017	1	2	13	6	999	99	99	1.84	9.88	7.49	20	9999	999	24.2	999	99	99
2017	1	2	13	36	999	99	99	1.78	11.76	7.87	15	9999	999	24.2	999	99	99
2017	1	2	14	6	999	99	99	1.67	11.76	7.64	12	9999	999	24.2	999	99	99
2017	1	2	14	36	999	99	99	1.79	11.11	7.61	8	9999	999	24.2	999	99	99
2017	1	2	15	6	999	99	99	1.84	11.11	7.66	17	9999	999	24.2	999	99	99
2017	1	2	15	36	999	99	99	1.67	11.11	7.49	29	9999	999	24.2	999	99	99
2017	1	2	16	6	999	99	99	1.62	11.11	7.24	8	9999	999	24.2	999	99	99
2017	1	2	16	36	999	99	99	1.82	11.11	7.52	9	9999	999	24.2	999	99	99
2017	1	2	17	6	999	99	99	1.63	11.11	7.28	23	9999	999	24.2	999	99	99
2017	1	2	17	36	999	99	99	1.75	11.11	7.3	15	9999	999	24.2	999	99	99
2017	1	2	18	6	999	99	99	1.68	11.11	7.3	16	9999	999	24.2	999	99	99
2017	1	2	18	36	999	99	99	1.84	10.53	7.65	20	9999	999	24.2	999	99	99
2017	1	2	19	6	999	99	99	1.76	10.53	7.43	23	9999	999	24.2	999	99	99
2017	1	2	19	36	999	99	99	1.7	11.11	7.48	15	9999	999	24.2	999	99	99
2017	1	2	20	6	999	99	99	1.63	11.11	7.27	13	9999	999	24.2	999	99	99
2017	1	2	20	36	999	99	99	1.66	9.88	7.47	8	9999	999	24.2	999	99	99
2017	1	2	21	6	999	99	99	1.51	11.11	7.31	10	9999	999	24.2	999	99	99
2017	1	2	21	36	999	99	99	1.58	9.09	7.28	20	9999	999	24.3	999	99	99
2017	1	2	22	6	999	99	99	1.67	11.76	7.68	20	9999	999	24.3	999	99	99
2017	1	2	22	36	999	99	99	1.6	9.88	7.47	29	9999	999	24.3	999	99	99
2017	1	2	23	6	999	99	99	1.68	9.88	7.63	17	9999	999	24.3	999	99	99
2017	1	2	23	36	999	99	99	1.54	11.11	7.37	3	9999	999	24.4	999	99	99
2017	1	3	0	6	999	99	99	1.6	11.11	7.56	10	9999	999	24.4	999	99	99
2017	1	3	0	36	999	99	99	1.58	10.53	7.52	12	9999	999	24.4	999	99	99
2017	1	3	1	6	999	99	99	1.51	10.53	7.62	19	9999	999	24.4	999	99	99
2017	1	3	1	36	999	99	99	1.53	10.53	7.42	20	9999	999	24.4	999	99	99
2017	1	3	2	6	999	99	99	1.57	11.11	7.64	13	9999	999	24.3	999	99	99
2017	1	3	2	36	999	99	99	1.46	9.09	6.94	27	9999	999	24.3	999	99	99
2017	1	3	3	6	999	99	99	1.63	9.88	7.34	5	9999	999	24.3	999	99	99
2017	1	3	3	36	999	99	99	1.59	9.09	7.34	19	9999	999	24.3	999	99	99
2017	1	3	4	6	999	99	99	1.61	11.76	7.35	10	9999	999	24.3	999	99	99
2017	1	3	4	36	999	99	99	1.56	10.53	7.25	15	9999	999	24.3	999	99	99
2017	1	3	5	6	999	99	99	1.57	9.88	7.33	8	9999	999	24.3	999	99	99
2017	1	3	5	36	999	99	99	1.45	10.53	6.98	15	9999	999	24.3	999	99	99
2017	1	3	6	6	999	99	99	1.47	9.88	6.87	17	9999	999	24.2	999	99	99
2017	1	3	6	36	999	99	99	1.56	9.88	6.96	15	9999	999	24.2	999	99	99
2017	1	3	7	6	999	99	99	1.56	9.88	6.99	13	9999	999	24.2	999	99	99
2017	1	3	7	36	999	99	99	1.42	11.11	6.82	20	9999	999	24.2	999	99	99
2017	1	3	8	6	999	99	99	1.5	8.33	6.9	36	9999	999	24.2	999	99	99
2017	1	3	8	36	999	99	99	1.47	8.33	6.77	32	9999	999	24.2	999	99	99
2017	1	3	9	6	999	99	99	1.44	11.11	7.22	19	9999	999	24.2	999	99	99
2017	1	3	9	36	999	99	99	1.35	9.09	6.96	22	9999	999	24.2	999	99	99
2017	1	3	10	6	999	99	99	1.4	10.53	7.1	8	9999	999	24.2	999	99	99
2017	1	3	10	36	999	99	99	1.34	8.33	7.17	29	9999	999	24.2	999	99	99
2017	1	3	11	6	999	99	99	1.38	8.33	6.95	26	9999	999	24.2	999	99	99
2017	1	3	11	36	999	99	99	1.37	10.53	6.94	1	9999	999	24.2	999	99	99
2017	1	3	12	6	999	99	99	1.39	8.33	6.96	20	9999	999	24.2	999	99	99
2017	1	3	12	36	999	99	99	1.31	9.88	7.09	8	9999	999	24.2	999	99	99
2017	1	3	13	6	999	99	99	1.3	9.09	7.07	20	9999	999	24.2	999	99	99
2017	1	3	13	36	999	99	99	1.23	11.11	6.85	13	9999	999	24.2	999	99	99
2017	1	3	14	6	999	99	99	1.31	9.09	7.1	33	9999	999	24.2	999	99	99
2017	1	3	14	36	999	99	99	1.28	8.33	6.87	30	9999	999	24.2	999	99	99
2017	1	3	15	6	999	99	99	1.38	9.88	7.08	19	9999	999	24.2	999	99	99
2017	1	3	15	36	999	99	99	1.27	9.09	6.75	30	9999	999	24.2	999	99	99
2017	1	3	16	6	999	99	99	1.22	9.09	6.82	32	9999	999	24.2	999	99	99
2017	1	3	16	36	999	99	99	1.25	11.11	6.78	16	9999	999	24.2	999	99	99
2017	1	3	17	6	999	99	99	1.14	10.53	6.43	13	9999	999	24.1	999	99	99
2017	1	3	17	36	999	99	99	1.19	11.11	6.59	8	9999	999	24.1	999	99	99
2017	1	3	18	6	999	99	99	1.19	8.33	6.74	46	9999	999	24.1	999	99	99
2017	1	3	18	36	999	99	99	1.16	8.33	6.88	41	9999	999	24.1	999	99	99
2017	1	3	19	6	999	99	99	1.22	10.53	7.11	13	9999	999	24.2	999	99	99
2017	1	3	19	36	999	99	99	1.21	9.88	7.11	30	9999	999	24.2	999	99	99
2017	1	3	20	6	999	99	99	1.19	9.09	6.77	47	9999	999	24.2	999	99	99
2017	1	3	20	36	999	99	99	1.13	8.33	6.83	65	9999	999	24.2	999	99	99
2017	1	3	21	6	999	99	99	1.22	10.53	7.05	23	9999	999	24.2	999	99	99
2017	1	3	21	36	999	99	99	1.02	8.33	6.64	55	9999	999	24.2	999	99	99
2017	1	3	22	6	999	99	99	1.1	8.33	6.79	50	9999	999	24.3	999	99	99
2017	1	3	22	36	999	99	99	1.06	9.88	6.58	40	9999	999	24.3	999	99	99
2017	1	3	23	6	999	99	99	1.07	11.11	6.53	6	9999	999	24.3	999	99	99
2017	1	3	23	36	999	99	99	1.09	8.33	6.62	54	9999	999	24.3	999	99	99
2017	1	4	0	6	999	99	99	1.11	8.33	6.75	46	9999	999	24.3	999	99	99
2017	1	4	0	36	999	99	99	1.17	9.88	7.01	33	9999	999	24.3	999	99	99
2017	1	4	1	6	999	99	99	1.09	8.33	6.88	47	9999	999	24.3	999	99	99
2017	1	4	1	36	999	99	99	1.13	10.53	7.02	3	9999	999	24.3	999	99	99
2017	1	4	2	6	999	99	99	1.13	8.33	7	55	9999	999	24.3	999	99	99
2017	1	4	2	36	999	99	99	1.09	10.53	6.98	17	9999	999	24.3	999	99	99
2017	1	4	3	6	999	99	99	1.09	11.11	7.13	358	9999	999	24.3	999	99	99
2017	1	4	3	36	999	99	99	1.12	9.09	7.15	60	9999	999	24.3	999	99	99
2017	1	4	4	6	999	99	99	1.17	8.33	7.34	60	9999	999	24.2	999	99	99
2017	1	4	4	36	999	99	99	1.04	8.33	7.22	61	9999	999	24.3	999	99	99
2017	1	4	5	6	999	99	99	1.13	9.09	7.52	41	9999	999	24.2	999	99	99
2017	1	4	5	36	999	99	99	1.21	9.09	7.64	40	9999	999	24.2	999	99	99
2017	1	4	6	6	999	99	99	1.21	9.09	7.66	44	9999	999	24.2	999	99	99
2017	1	4	6	36	999	99	99	1.19	11.76	8.06	344	9999	999	24.2	999	99	99
2017	1	4	7	6	999	99	99	1.19	14.29	7.73	358	9999	999	24.2	999	99	99
2017	1	4	7	36	999	99	99	1.28	11.76	8.06	342	9999	999	24.2	999	99	99
2017	1	4	8	6	999	99	99	1.36	11.76	7.9	344	9999	999	24.2	999	99	99
2017	1	4	8	36	999	99	99	1.45	11.76	7.81	348	9999	999	24.2	999	99	99
2017	1	4	9	6	999	99	99	1.53	11.76	8.16	344	9999	999	24.2	999	99	99
2017	1	4	9	36	999	99	99	1.77	14.29	8.56	355	9999	999	24.2	999	99	99
2017	1	4	10	6	999	99	99	1.74	12.5	7.95	347	9999	999	24.2	999	99	99
2017	1	4	10	36	999	99	99	1.96	14.29	8.51	349	9999	999	24.2	999	99	99
2017	1	4	11	6	999	99	99	2.05	14.29	8.44	347	9999	999	24.1	999	99	99
2017	1	4	11	36	999	99	99	2.21	11.76	8.62	349	9999	999	24.1	999	99	99
2017	1	4	12	6	999	99	99	2.32	13.33	8.97	354	9999	999	24.2	999	99	99
2017	1	4	12	36	999	99	99	2.36	12.5	8.72	355	9999	999	24.1	999	99	99
2017	1	4	13	6	999	99	99	2.41	12.5	8.79	351	9999	999	24.1	999	99	99
2017	1	4	13	36	999	99	99	2.55	12.5	9.22	352	9999	999	24.1	999	99	99
2017	1	4	14	6	999	99	99	2.47	11.76	9.2	354	9999	999	24.1	999	99	99
2017	1	4	14	36	999	99	99	2.49	12.5	9.01	352	9999	999	24.1	999	99	99
2017	1	4	15	6	999	99	99	2.64	12.5	9.17	356	9999	999	24.1	999	99	99
2017	1	4	15	36	999	99	99	2.41	13.33	8.78	358	9999	999	24.1	999	99	99
2017	1	4	16	6	999	99	99	2.37	13.33	8.69	356	9999	999	24.1	999	99	99
2017	1	4	16	36	999	99	99	2.51	12.5	9.33	351	9999	999	24.1	999	99	99
2017	1	4	17	6	999	99	99	2.56	13.33	9.3	355	9999	999	24.1	999	99	99
2017	1	4	17	36	999	99	99	2.49	11.76	9.08	352	9999	999	24.1	999	99	99
2017	1	4	18	6	999	99	99	2.55	12.5	9.2	352	9999	999	24.1	999	99	99
2017	1	4	18	36	999	99	99	2.22	13.33	8.86	2	9999	999	24.1	999	99	99
2017	1	4	19	6	999	99	99	2.23	12.5	8.62	352	9999	999	24.1	999	99	99
2017	1	4	19	36	999	99	99	2.41	12.5	8.81	352	9999	999	24.2	999	99	99
2017	1	4	20	6	999	99	99	2.53	12.5	8.98	348	9999	999	24.2	999	99	99
2017	1	4	20	36	999	99	99	2.27	11.11	8.6	352	9999	999	24.3	999	99	99
2017	1	4	21	6	999	99	99	2.31	11.76	8.67	351	9999	999	24.2	999	99	99
2017	1	4	21	36	999	99	99	2.18	11.11	8.7	348	9999	999	24.2	999	99	99
2017	1	4	22	6	999	99	99	2.28	11.76	8.81	349	9999	999	24.3	999	99	99
2017	1	4	22	36	999	99	99	2.14	11.76	8.87	352	9999	999	24.3	999	99	99
2017	1	4	23	6	999	99	99	2.03	11.76	8.21	355	9999	999	24.2	999	99	99
2017	1	4	23	36	999	99	99	2.02	11.76	7.91	352	9999	999	24.2	999	99	99
2017	1	5	0	6	999	99	99	2.16	12.5	7.99	344	9999	999	24.2	999	99	99
2017	1	5	0	36	999	99	99	2.02	12.5	7.81	347	9999	999	24.2	999	99	99
2017	1	5	1	6	999	99	99	2.19	11.76	7.88	355	9999	999	24.2	999	99	99
2017	1	5	1	36	999	99	99	2.18	11.11	8.03	351	9999	999	24.3	999	99	99
2017	1	5	2	6	999	99	99	2.02	11.76	7.57	345	9999	999	24.2	999	99	99
2017	1	5	2	36	999	99	99	2.18	11.76	7.98	354	9999	999	24.2	999	99	99
2017	1	5	3	6	999	99	99	2.18	11.76	7.63	345	9999	999	24.2	999	99	99
2017	1	5	3	36	999	99	99	2.16	11.76	7.38	352	9999	999	24.2	999	99	99
2017	1	5	4	6	999	99	99	2.35	11.76	7.89	351	9999	999	24.2	999	99	99
2017	1	5	4	36	999	99	99	2.26	11.76	7.7	349	9999	999	24.2	999	99	99
2017	1	5	5	6	999	99	99	2.07	11.76	7.08	351	9999	999	24.2	999	99	99
2017	1	5	5	36	999	99	99	2.13	11.11	7.09	1	9999	999	24.2	999	99	99
2017	1	5	6	6	999	99	99	2.03	11.76	7.01	359	9999	999	24.2	999	99	99
2017	1	5	6	36	999	99	99	2.13	11.11	7.12	348	9999	999	24.2	999	99	99
2017	1	5	7	6	999	99	99	2	11.11	6.92	5	9999	999	24.2	999	99	99
2017	1	5	7	36	999	99	99	1.99	11.76	7.13	358	9999	999	24.2	999	99	99
2017	1	5	8	6	999	99	99	2.03	11.76	7.19	5	9999	999	24.2	999	99	99
2017	1	5	8	36	999	99	99	1.75	11.11	6.83	355	9999	999	24.1	999	99	99
2017	1	5	9	6	999	99	99	2.05	11.11	7.45	355	9999	999	24.2	999	99	99
2017	1	5	9	36	999	99	99	2.03	11.76	7.46	358	9999	999	24.2	999	99	99
2017	1	5	10	6	999	99	99	2.07	11.11	7.61	359	9999	999	24.1	999	99	99
2017	1	5	10	36	999	99	99	1.78	11.11	7.06	355	9999	999	24.1	999	99	99
2017	1	5	11	6	999	99	99	1.76	11.76	7.34	2	9999	999	24.1	999	99	99
2017	1	5	11	36	999	99	99	1.93	11.76	7.46	8	9999	999	24.1	999	99	99
2017	1	5	12	6	999	99	99	1.88	11.11	7.33	3	9999	999	24.1	999	99	99
2017	1	5	12	36	999	99	99	1.77	11.11	7.35	349	9999	999	24.1	999	99	99
2017	1	5	13	6	999	99	99	2.03	11.76	7.76	6	9999	999	24.1	999	99	99
2017	1	5	13	36	999	99	99	1.82	11.11	7.73	8	9999	999	24	999	99	99
2017	1	5	14	6	999	99	99	1.83	10.53	7.57	12	9999	999	24.1	999	99	99
2017	1	5	14	36	999	99	99	1.82	10.53	7.94	2	9999	999	24.1	999	99	99
2017	1	5	15	6	999	99	99	1.92	10.53	8.07	1	9999	999	24.1	999	99	99
2017	1	5	15	36	999	99	99	1.86	11.11	8	5	9999	999	24.1	999	99	99
2017	1	5	16	6	999	99	99	1.95	10.53	8.18	351	9999	999	24.1	999	99	99
2017	1	5	16	36	999	99	99	1.85	11.11	8.03	16	9999	999	24.1	999	99	99
2017	1	5	17	6	999	99	99	2.13	10.53	8.27	3	9999	999	24.1	999	99	99
2017	1	5	17	36	999	99	99	1.9	10.53	7.71	3	9999	999	24.1	999	99	99
2017	1	5	18	6	999	99	99	1.87	10.53	7.99	356	9999	999	24.1	999	99	99
2017	1	5	18	36	999	99	99	2.02	11.11	8.42	8	9999	999	24.1	999	99	99
2017	1	5	19	6	999	99	99	1.74	9.88	8.08	1	9999	999	24.1	999	99	99
2017	1	5	19	36	999	99	99	1.75	9.88	7.95	12	9999	999	24.1	999	99	99
2017	1	5	20	6	999	99	99	1.89	9.88	8.09	6	9999	999	24.1	999	99	99
2017	1	5	20	36	999	99	99	1.87	9.88	8.33	8	9999	999	24.2	999	99	99
2017	1	5	21	6	999	99	99	1.68	10.53	7.82	356	9999	999	24.2	999	99	99
2017	1	5	21	36	999	99	99	1.91	9.88	8.08	355	9999	999	24.1	999	99	99
2017	1	5	22	6	999	99	99	1.81	10.53	8.09	3	9999	999	24.2	999	99	99
2017	1	5	22	36	999	99	99	1.8	9.88	7.77	2	9999	999	24.2	999	99	99
2017	1	5	23	6	999	99	99	1.85	9.88	7.84	3	9999	999	24.2	999	99	99
2017	1	5	23	36	999	99	99	1.69	9.88	7.41	10	9999	999	24.2	999	99	99
2017	1	6	0	6	999	99	99	1.61	10.53	7.1	8	9999	999	24.2	999	99	99
2017	1	6	0	36	999	99	99	1.61	11.76	7.32	2	9999	999	24.2	999	99	99
2017	1	6	1	6	999	99	99	1.54	9.88	7.12	6	9999	999	24.2	999	99	99
2017	1	6	1	36	999	99	99	1.62	9.88	7.37	17	9999	999	24.2	999	99	99
2017	1	6	2	6	999	99	99	1.81	11.11	7.8	9	9999	999	24.2	999	99	99
2017	1	6	2	36	999	99	99	1.66	9.88	7.35	8	9999	999	24.2	999	99	99
2017	1	6	3	6	999	99	99	1.72	11.11	7.57	10	9999	999	24.1	999	99	99
2017	1	6	3	36	999	99	99	1.75	9.88	7.8	358	9999	999	24.1	999	99	99
2017	1	6	4	6	999	99	99	1.8	9.88	7.67	352	9999	999	24.1	999	99	99
2017	1	6	4	36	999	99	99	1.98	12.5	8.28	12	9999	999	24.2	999	99	99
2017	1	6	5	6	999	99	99	1.8	9.88	7.81	12	9999	999	24.2	999	99	99
2017	1	6	5	36	999	99	99	1.7	13.33	7.47	10	9999	999	24.2	999	99	99
2017	1	6	6	6	999	99	99	1.65	12.5	7.35	17	9999	999	24.2	999	99	99
2017	1	6	6	36	999	99	99	1.76	12.5	7.74	12	9999	999	24.2	999	99	99
2017	1	6	7	6	999	99	99	1.73	13.33	7.47	17	9999	999	24.2	999	99	99
2017	1	6	7	36	999	99	99	1.75	13.33	7.83	27	9999	999	24.1	999	99	99
2017	1	6	8	6	999	99	99	1.69	12.5	7.5	13	9999	999	24.1	999	99	99
2017	1	6	8	36	999	99	99	1.78	12.5	7.68	19	9999	999	24.1	999	99	99
2017	1	6	9	6	999	99	99	1.78	12.5	7.54	32	9999	999	24.1	999	99	99
2017	1	6	9	36	999	99	99	1.71	13.33	7.63	27	9999	999	24.1	999	99	99
2017	1	6	10	6	999	99	99	1.66	11.11	7.73	13	9999	999	24.1	999	99	99
2017	1	6	10	36	999	99	99	1.62	13.33	7.86	26	9999	999	24.1	999	99	99
2017	1	6	11	6	999	99	99	1.66	10.53	7.68	8	9999	999	24.1	999	99	99
2017	1	6	11	36	999	99	99	1.89	12.5	8.65	27	9999	999	24.1	999	99	99
2017	1	6	12	6	999	99	99	1.8	11.11	8.53	15	9999	999	24.1	999	99	99
2017	1	6	12	36	999	99	99	1.69	12.5	8.41	20	9999	999	24.1	999	99	99
2017	1	6	13	6	999	99	99	1.63	13.33	8.05	27	9999	999	24.1	999	99	99
2017	1	6	13	36	999	99	99	1.72	11.76	8.14	20	9999	999	24.1	999	99	99
2017	1	6	14	6	999	99	99	1.65	13.33	7.95	34	9999	999	24.1	999	99	99
2017	1	6	14	36	999	99	99	1.74	12.5	8.39	17	9999	999	24.1	999	99	99
2017	1	6	15	6	999	99	99	1.84	12.5	8.7	24	9999	999	24	999	99	99
2017	1	6	15	36	999	99	99	1.73	12.5	8.1	27	9999	999	24.1	999	99	99
2017	1	6	16	6	999	99	99	1.8	12.5	7.92	16	9999	999	24.1	999	99	99
2017	1	6	16	36	999	99	99	1.71	12.5	7.9	20	9999	999	24	999	99	99
2017	1	6	17	6	999	99	99	1.69	12.5	8.04	23	9999	999	24.1	999	99	99
2017	1	6	17	36	999	99	99	1.65	10.53	7.84	19	9999	999	24.1	999	99	99
2017	1	6	18	6	999	99	99	1.79	11.76	8.35	15	9999	999	24.1	999	99	99
2017	1	6	18	36	999	99	99	1.74	12.5	8.58	23	9999	999	24.1	999	99	99
2017	1	6	19	6	999	99	99	1.6	11.76	8.21	17	9999	999	24.1	999	99	99
2017	1	6	19	36	999	99	99	1.46	12.5	7.79	20	9999	999	24.1	999	99	99
2017	1	6	20	6	999	99	99	1.65	11.76	8.36	37	9999	999	24.1	999	99	99
2017	1	6	20	36	999	99	99	1.59	11.76	8.18	27	9999	999	24.1	999	99	99
2017	1	6	21	6	999	99	99	1.62	12.5	8.37	24	9999	999	24.1	999	99	99
2017	1	6	21	36	999	99	99	1.61	11.76	8.58	24	9999	999	24.1	999	99	99
2017	1	6	22	6	999	99	99	1.65	12.5	8.6	22	9999	999	24.2	999	99	99
2017	1	6	22	36	999	99	99	1.85	11.76	9.29	16	9999	999	24.2	999	99	99
2017	1	6	23	6	999	99	99	1.81	11.76	9.04	23	9999	999	24.2	999	99	99
2017	1	6	23	36	999	99	99	1.73	13.33	8.69	24	9999	999	24.3	999	99	99
2017	1	7	0	6	999	99	99	1.63	11.76	8.56	23	9999	999	24.4	999	99	99
2017	1	7	0	36	999	99	99	1.82	13.33	9.14	32	9999	999	24.4	999	99	99
2017	1	7	1	6	999	99	99	1.83	11.76	9.29	26	9999	999	24.4	999	99	99
2017	1	7	1	36	999	99	99	1.86	13.33	9.51	22	9999	999	24.4	999	99	99
2017	1	7	2	6	999	99	99	1.77	13.33	9.34	22	9999	999	24.3	999	99	99
2017	1	7	2	36	999	99	99	1.82	13.33	9.75	26	9999	999	24.3	999	99	99
2017	1	7	3	6	999	99	99	1.9	13.33	9.57	24	9999	999	24.3	999	99	99
2017	1	7	3	36	999	99	99	1.91	12.5	9.38	16	9999	999	24.3	999	99	99
2017	1	7	4	6	999	99	99	1.82	12.5	8.92	22	9999	999	24.2	999	99	99
2017	1	7	4	36	999	99	99	1.8	11.76	9.03	20	9999	999	24.2	999	99	99
2017	1	7	5	6	999	99	99	1.83	13.33	8.88	22	9999	999	24.2	999	99	99
2017	1	7	5	36	999	99	99	2.03	13.33	8.99	16	9999	999	24.1	999	99	99
2017	1	7	6	6	999	99	99	1.93	13.33	8.39	24	9999	999	24.1	999	99	99
