"","X.x","miRNA","mRNA","PCC.cor","p_value","adjusted_p_value","score","energy","query_start_end","subject_start_end","total_bp_shared","query_similar","subject_similar","X.y","gene","moduleColor","hpf_1","hpf_4","hpf_9","hpf_14","hpf_22","hpf_28","hpf_48","hpf_72","hpf_1.1","hpf_4.1","hpf_9.1","hpf_14.1","hpf_22.1","hpf_28.1","hpf_48.1","hpf_72.1","category","timepoint","count","mean","sd","se","mirna_zscore","mrna_mean_zscore","mrna_sd_zscore","mrna_se_zscore"
"11",8,"Montipora_capitata_HIv3___Scaffold_7_451889","Montipora_capitata_HIv3___TS.g22268.t4",-0.712590711999801,0.0472944381361324,0.194870560131077,160,-22.92,"2 23","762 791",27,"66.67%","74.07%","V103","V103","midnightblue",0.331952975703211,0.372523334788838,0.113693531711949,-0.392980399841801,-0.209294426297264,-0.298480601567937,-0.06679435006729,0.158078282756616,0.0731119216390639,0.0426291070531536,0.549700150763236,0.0316931472309298,0.26700260387131,0.109123869322415,0.725817700307199,0.404109470416941,"Maternal","9_hpf",1217.73,7.20984181063785,0.209141116096558,0.104570558048279,-0.447212081390508,-0.455840165295361,-0.498966858293427,-0.498966858293427
"12",8,"Montipora_capitata_HIv3___Scaffold_7_451889","Montipora_capitata_HIv3___TS.g22268.t4",-0.712590711999801,0.0472944381361324,0.194870560131077,160,-22.92,"2 23","762 791",27,"66.67%","74.07%","V103","V103","midnightblue",0.331952975703211,0.372523334788838,0.113693531711949,-0.392980399841801,-0.209294426297264,-0.298480601567937,-0.06679435006729,0.158078282756616,0.0731119216390639,0.0426291070531536,0.549700150763236,0.0316931472309298,0.26700260387131,0.109123869322415,0.725817700307199,0.404109470416941,"Maternal","14_hpf",5497.34,6.34844709684764,0.209038624635514,0.104519312317757,-0.353619008689187,-0.893122295163363,-0.499345692659625,-0.499345692659625
"13",8,"Montipora_capitata_HIv3___Scaffold_7_451889","Montipora_capitata_HIv3___TS.g22268.t4",-0.712590711999801,0.0472944381361324,0.194870560131077,160,-22.92,"2 23","762 791",27,"66.67%","74.07%","V103","V103","midnightblue",0.331952975703211,0.372523334788838,0.113693531711949,-0.392980399841801,-0.209294426297264,-0.298480601567937,-0.06679435006729,0.158078282756616,0.0731119216390639,0.0426291070531536,0.549700150763236,0.0316931472309298,0.26700260387131,0.109123869322415,0.725817700307199,0.404109470416941,"Maternal","22_hpf",7356.25,6.56653195826366,1.21097503698603,0.605487518493017,-0.312965514848578,-0.782412754966218,3.20406473663371,3.20406473663371
"14",8,"Montipora_capitata_HIv3___Scaffold_7_451889","Montipora_capitata_HIv3___TS.g22268.t4",-0.712590711999801,0.0472944381361324,0.194870560131077,160,-22.92,"2 23","762 791",27,"66.67%","74.07%","V103","V103","midnightblue",0.331952975703211,0.372523334788838,0.113693531711949,-0.392980399841801,-0.209294426297264,-0.298480601567937,-0.06679435006729,0.158078282756616,0.0731119216390639,0.0426291070531536,0.549700150763236,0.0316931472309298,0.26700260387131,0.109123869322415,0.725817700307199,0.404109470416941,"Maternal","28_hpf",8642.16,6.51586017783164,0.738282298116941,0.369141149058471,-0.284843263494516,-0.808135996259422,1.45687280169622,1.45687280169622
"15",8,"Montipora_capitata_HIv3___Scaffold_7_451889","Montipora_capitata_HIv3___TS.g22268.t4",-0.712590711999801,0.0472944381361324,0.194870560131077,160,-22.92,"2 23","762 791",27,"66.67%","74.07%","V103","V103","midnightblue",0.331952975703211,0.372523334788838,0.113693531711949,-0.392980399841801,-0.209294426297264,-0.298480601567937,-0.06679435006729,0.158078282756616,0.0731119216390639,0.0426291070531536,0.549700150763236,0.0316931472309298,0.26700260387131,0.109123869322415,0.725817700307199,0.404109470416941,"Maternal","48_hpf",7442.85,6.92090673110032,0.168800875337938,0.0844004376689688,-0.311071613279057,-0.602516415974703,-0.648074592580873,-0.648074592580873
"16",8,"Montipora_capitata_HIv3___Scaffold_7_451889","Montipora_capitata_HIv3___TS.g22268.t4",-0.712590711999801,0.0472944381361324,0.194870560131077,160,-22.92,"2 23","762 791",27,"66.67%","74.07%","V103","V103","midnightblue",0.331952975703211,0.372523334788838,0.113693531711949,-0.392980399841801,-0.209294426297264,-0.298480601567937,-0.06679435006729,0.158078282756616,0.0731119216390639,0.0426291070531536,0.549700150763236,0.0316931472309298,0.26700260387131,0.109123869322415,0.725817700307199,0.404109470416941,"Maternal","72_hpf",7064.87,7.27263309175151,0.281136879062352,0.140568439531176,-0.319337859413552,-0.423964528374273,-0.232852306365979,-0.232852306365979
"17",9,"Montipora_capitata_HIv3___Scaffold_10_659884","Montipora_capitata_HIv3___RNAseq.g6847.t1",-0.736124747222461,0.0373232729393377,0.174540696908696,159,-21.44,"2 20","770 793",18,"72.22%","77.78%","V114","V114","yellow",0.137488609495748,0.488284901952257,0.428031365434126,0.33830101984161,-0.485825978176149,-0.227654662853336,-0.388621269954264,-0.259385825006067,0.468753151156282,0.00618945320798215,0.0182925143647523,0.0674661632064028,0.00649394815613298,0.226318106333923,0.0338085463703698,0.166306102002734,"Maternal","1_hpf",10483.4,10.1965807224598,0.160078985722266,0.0800394928611329,-0.244576204304408,1.06036086521063,-0.680312902884466,-0.680312902884466
"18",9,"Montipora_capitata_HIv3___Scaffold_10_659884","Montipora_capitata_HIv3___RNAseq.g6847.t1",-0.736124747222461,0.0373232729393377,0.174540696908696,159,-21.44,"2 20","770 793",18,"72.22%","77.78%","V114","V114","yellow",0.137488609495748,0.488284901952257,0.428031365434126,0.33830101984161,-0.485825978176149,-0.227654662853336,-0.388621269954264,-0.259385825006067,0.468753151156282,0.00618945320798215,0.0182925143647523,0.0674661632064028,0.00649394815613298,0.226318106333923,0.0338085463703698,0.166306102002734,"Maternal","4_hpf",6922.81,10.5730844476159,0.446420599045592,0.223210299522796,-0.322444645290758,1.25149084105537,0.37807813276471,0.37807813276471
"19",9,"Montipora_capitata_HIv3___Scaffold_10_659884","Montipora_capitata_HIv3___RNAseq.g6847.t1",-0.736124747222461,0.0373232729393377,0.174540696908696,159,-21.44,"2 20","770 793",18,"72.22%","77.78%","V114","V114","yellow",0.137488609495748,0.488284901952257,0.428031365434126,0.33830101984161,-0.485825978176149,-0.227654662853336,-0.388621269954264,-0.259385825006067,0.468753151156282,0.00618945320798215,0.0182925143647523,0.0674661632064028,0.00649394815613298,0.226318106333923,0.0338085463703698,0.166306102002734,"Maternal","9_hpf",5358.01,10.590111406252,0.215819156512811,0.107909578256405,-0.356666090740934,1.26013447981745,-0.474283131641779,-0.474283131641779
"20",9,"Montipora_capitata_HIv3___Scaffold_10_659884","Montipora_capitata_HIv3___RNAseq.g6847.t1",-0.736124747222461,0.0373232729393377,0.174540696908696,159,-21.44,"2 20","770 793",18,"72.22%","77.78%","V114","V114","yellow",0.137488609495748,0.488284901952257,0.428031365434126,0.33830101984161,-0.485825978176149,-0.227654662853336,-0.388621269954264,-0.259385825006067,0.468753151156282,0.00618945320798215,0.0182925143647523,0.0674661632064028,0.00649394815613298,0.226318106333923,0.0338085463703698,0.166306102002734,"Maternal","14_hpf",5669.13,10.4760771726422,0.155243975353792,0.077621987676896,-0.349862041591868,1.20224564935163,-0.698184324267725,-0.698184324267725
"21",9,"Montipora_capitata_HIv3___Scaffold_10_659884","Montipora_capitata_HIv3___RNAseq.g6847.t1",-0.736124747222461,0.0373232729393377,0.174540696908696,159,-21.44,"2 20","770 793",18,"72.22%","77.78%","V114","V114","yellow",0.137488609495748,0.488284901952257,0.428031365434126,0.33830101984161,-0.485825978176149,-0.227654662853336,-0.388621269954264,-0.259385825006067,0.468753151156282,0.00618945320798215,0.0182925143647523,0.0674661632064028,0.00649394815613298,0.226318106333923,0.0338085463703698,0.166306102002734,"Maternal","22_hpf",12610.72,9.27755602204202,0.117418141513028,0.0587090707565141,-0.198052709074943,0.5938232002281,-0.837998174543878,-0.837998174543878
"22",9,"Montipora_capitata_HIv3___Scaffold_10_659884","Montipora_capitata_HIv3___RNAseq.g6847.t1",-0.736124747222461,0.0373232729393377,0.174540696908696,159,-21.44,"2 20","770 793",18,"72.22%","77.78%","V114","V114","yellow",0.137488609495748,0.488284901952257,0.428031365434126,0.33830101984161,-0.485825978176149,-0.227654662853336,-0.388621269954264,-0.259385825006067,0.468753151156282,0.00618945320798215,0.0182925143647523,0.0674661632064028,0.00649394815613298,0.226318106333923,0.0338085463703698,0.166306102002734,"Maternal","28_hpf",19774.43,9.61292952320266,0.24777758409543,0.123888792047715,-0.0413857158579962,0.764073651665778,-0.356156699111367,-0.356156699111367
"23",9,"Montipora_capitata_HIv3___Scaffold_10_659884","Montipora_capitata_HIv3___RNAseq.g6847.t1",-0.736124747222461,0.0373232729393377,0.174540696908696,159,-21.44,"2 20","770 793",18,"72.22%","77.78%","V114","V114","yellow",0.137488609495748,0.488284901952257,0.428031365434126,0.33830101984161,-0.485825978176149,-0.227654662853336,-0.388621269954264,-0.259385825006067,0.468753151156282,0.00618945320798215,0.0182925143647523,0.0674661632064028,0.00649394815613298,0.226318106333923,0.0338085463703698,0.166306102002734,"Maternal","48_hpf",15948.96,9.42840873467719,0.0222994775820905,0.0111497387910453,-0.125046958781235,0.670402722276966,-1.18958081759393,-1.18958081759393
"24",9,"Montipora_capitata_HIv3___Scaffold_10_659884","Montipora_capitata_HIv3___RNAseq.g6847.t1",-0.736124747222461,0.0373232729393377,0.174540696908696,159,-21.44,"2 20","770 793",18,"72.22%","77.78%","V114","V114","yellow",0.137488609495748,0.488284901952257,0.428031365434126,0.33830101984161,-0.485825978176149,-0.227654662853336,-0.388621269954264,-0.259385825006067,0.468753151156282,0.00618945320798215,0.0182925143647523,0.0674661632064028,0.00649394815613298,0.226318106333923,0.0338085463703698,0.166306102002734,"Maternal","72_hpf",7867.69,9.62289592059419,0.142066114735021,0.0710330573675104,-0.301780560821841,0.769133036647728,-0.746893030578578,-0.746893030578578
"25",32,"Montipora_capitata_HIv3___Scaffold_4_288176","Montipora_capitata_HIv3___TS.g42423.t1",-0.79405019880265,0.0186042741763544,0.12826687368607,160,-21.83,"2 20","128 149",18,"77.78%","83.33%","V211","V211","yellow",0.249989051412626,0.651439318713259,0.287084735502036,-0.115849802840174,-0.143519772588255,-0.296827627311489,-0.225438429527791,-0.365218616724825,0.182750290361507,9.65347626683202e-05,0.124000087750882,0.542105984624038,0.449278810679446,0.11119467868579,0.230993253646085,0.0471955200017811,"Maternal","1_hpf",0,7.54451163156537,0.178033163204524,0.0890165816022621,-0.473843267975402,-0.285946933127964,-0.613949721231858,-0.613949721231858
"26",32,"Montipora_capitata_HIv3___Scaffold_4_288176","Montipora_capitata_HIv3___TS.g42423.t1",-0.79405019880265,0.0186042741763544,0.12826687368607,160,-21.83,"2 20","128 149",18,"77.78%","83.33%","V211","V211","yellow",0.249989051412626,0.651439318713259,0.287084735502036,-0.115849802840174,-0.143519772588255,-0.296827627311489,-0.225438429527791,-0.365218616724825,0.182750290361507,9.65347626683202e-05,0.124000087750882,0.542105984624038,0.449278810679446,0.11119467868579,0.230993253646085,0.0471955200017811,"Maternal","4_hpf",0,8.19336717087575,0.730090996812217,0.365045498406108,-0.473843267975402,0.0434408929916626,1.4265956800072,1.4265956800072
"27",32,"Montipora_capitata_HIv3___Scaffold_4_288176","Montipora_capitata_HIv3___TS.g42423.t1",-0.79405019880265,0.0186042741763544,0.12826687368607,160,-21.83,"2 20","128 149",18,"77.78%","83.33%","V211","V211","yellow",0.249989051412626,0.651439318713259,0.287084735502036,-0.115849802840174,-0.143519772588255,-0.296827627311489,-0.225438429527791,-0.365218616724825,0.182750290361507,9.65347626683202e-05,0.124000087750882,0.542105984624038,0.449278810679446,0.11119467868579,0.230993253646085,0.0471955200017811,"Maternal","9_hpf",243.55,7.6125021308789,0.344328812736367,0.172164406368184,-0.46851694318029,-0.251431942642606,0.000721065487570777,0.000721065487570777
"28",32,"Montipora_capitata_HIv3___Scaffold_4_288176","Montipora_capitata_HIv3___TS.g42423.t1",-0.79405019880265,0.0186042741763544,0.12826687368607,160,-21.83,"2 20","128 149",18,"77.78%","83.33%","V211","V211","yellow",0.249989051412626,0.651439318713259,0.287084735502036,-0.115849802840174,-0.143519772588255,-0.296827627311489,-0.225438429527791,-0.365218616724825,0.182750290361507,9.65347626683202e-05,0.124000087750882,0.542105984624038,0.449278810679446,0.11119467868579,0.230993253646085,0.0471955200017811,"Maternal","14_hpf",2576.88,6.74141102381672,0.0996106247389297,0.0498053123694649,-0.417488105429614,-0.693636391436094,-0.90381926111992,-0.90381926111992
"29",32,"Montipora_capitata_HIv3___Scaffold_4_288176","Montipora_capitata_HIv3___TS.g42423.t1",-0.79405019880265,0.0186042741763544,0.12826687368607,160,-21.83,"2 20","128 149",18,"77.78%","83.33%","V211","V211","yellow",0.249989051412626,0.651439318713259,0.287084735502036,-0.115849802840174,-0.143519772588255,-0.296827627311489,-0.225438429527791,-0.365218616724825,0.182750290361507,9.65347626683202e-05,0.124000087750882,0.542105984624038,0.449278810679446,0.11119467868579,0.230993253646085,0.0471955200017811,"Maternal","22_hpf",9908.42,6.61195344864482,0.869646644002345,0.434823322001172,-0.257150748466564,-0.759354793572122,1.94242865393638,1.94242865393638
"30",32,"Montipora_capitata_HIv3___Scaffold_4_288176","Montipora_capitata_HIv3___TS.g42423.t1",-0.79405019880265,0.0186042741763544,0.12826687368607,160,-21.83,"2 20","128 149",18,"77.78%","83.33%","V211","V211","yellow",0.249989051412626,0.651439318713259,0.287084735502036,-0.115849802840174,-0.143519772588255,-0.296827627311489,-0.225438429527791,-0.365218616724825,0.182750290361507,9.65347626683202e-05,0.124000087750882,0.542105984624038,0.449278810679446,0.11119467868579,0.230993253646085,0.0471955200017811,"Maternal","28_hpf",7763.29,6.42297627733823,0.849102594340678,0.424551297170339,-0.30406374008117,-0.85528798034752,1.86649264957614,1.86649264957614
"31",32,"Montipora_capitata_HIv3___Scaffold_4_288176","Montipora_capitata_HIv3___TS.g42423.t1",-0.79405019880265,0.0186042741763544,0.12826687368607,160,-21.83,"2 20","128 149",18,"77.78%","83.33%","V211","V211","yellow",0.249989051412626,0.651439318713259,0.287084735502036,-0.115849802840174,-0.143519772588255,-0.296827627311489,-0.225438429527791,-0.365218616724825,0.182750290361507,9.65347626683202e-05,0.124000087750882,0.542105984624038,0.449278810679446,0.11119467868579,0.230993253646085,0.0471955200017811,"Maternal","48_hpf",10499.73,6.44772739793818,0.463387015289729,0.231693507644865,-0.244219074828308,-0.842723214672395,0.440790299017719,0.440790299017719
"32",32,"Montipora_capitata_HIv3___Scaffold_4_288176","Montipora_capitata_HIv3___TS.g42423.t1",-0.79405019880265,0.0186042741763544,0.12826687368607,160,-21.83,"2 20","128 149",18,"77.78%","83.33%","V211","V211","yellow",0.249989051412626,0.651439318713259,0.287084735502036,-0.115849802840174,-0.143519772588255,-0.296827627311489,-0.225438429527791,-0.365218616724825,0.182750290361507,9.65347626683202e-05,0.124000087750882,0.542105984624038,0.449278810679446,0.11119467868579,0.230993253646085,0.0471955200017811,"Maternal","72_hpf",5619.78,6.08185701510122,0.303876136762865,0.151938068381433,-0.350941303052097,-1.02845523473391,-0.148802257795624,-0.148802257795624
"33",41,"Montipora_capitata_HIv3___Scaffold_14_984317","Montipora_capitata_HIv3___TS.g14498.t1",0.918207419171028,0.00128544072072882,0.0502903892847892,163,-20.29,"2 20","60 81",18,"72.22%","83.33%","V286","V286","yellow",0.439732379786272,0.470317669509039,0.423751426118408,0.0429858315397389,-0.243987836432162,-0.286939187682947,-0.416234161994073,-0.408083295072767,0.0150364453188779,0.00872281299782682,0.0196204342966957,0.821557050687003,0.193829899884114,0.124199288395275,0.0221450169339705,0.0251779300743507,"Maternal","1_hpf",7571.35,9.04297265048066,0.0730927394623613,0.0365463697311807,-0.308261378271167,0.474738285141252,-1.00183607305079,-1.00183607305079
"34",41,"Montipora_capitata_HIv3___Scaffold_14_984317","Montipora_capitata_HIv3___TS.g14498.t1",0.918207419171028,0.00128544072072882,0.0502903892847892,163,-20.29,"2 20","60 81",18,"72.22%","83.33%","V286","V286","yellow",0.439732379786272,0.470317669509039,0.423751426118408,0.0429858315397389,-0.243987836432162,-0.286939187682947,-0.416234161994073,-0.408083295072767,0.0150364453188779,0.00872281299782682,0.0196204342966957,0.821557050687003,0.193829899884114,0.124199288395275,0.0221450169339705,0.0251779300743507,"Maternal","4_hpf",10730.36,8.96056421231074,0.918695918408323,0.459347959204161,-0.239175304401305,0.432904109954038,2.12372717961649,2.12372717961649
"35",41,"Montipora_capitata_HIv3___Scaffold_14_984317","Montipora_capitata_HIv3___TS.g14498.t1",0.918207419171028,0.00128544072072882,0.0502903892847892,163,-20.29,"2 20","60 81",18,"72.22%","83.33%","V286","V286","yellow",0.439732379786272,0.470317669509039,0.423751426118408,0.0429858315397389,-0.243987836432162,-0.286939187682947,-0.416234161994073,-0.408083295072767,0.0150364453188779,0.00872281299782682,0.0196204342966957,0.821557050687003,0.193829899884114,0.124199288395275,0.0221450169339705,0.0251779300743507,"Maternal","9_hpf",6819.29,8.98977952177182,0.144356599434979,0.0721782997174895,-0.324708579360928,0.44773509572789,-0.73842681972787,-0.73842681972787
"36",41,"Montipora_capitata_HIv3___Scaffold_14_984317","Montipora_capitata_HIv3___TS.g14498.t1",0.918207419171028,0.00128544072072882,0.0502903892847892,163,-20.29,"2 20","60 81",18,"72.22%","83.33%","V286","V286","yellow",0.439732379786272,0.470317669509039,0.423751426118408,0.0429858315397389,-0.243987836432162,-0.286939187682947,-0.416234161994073,-0.408083295072767,0.0150364453188779,0.00872281299782682,0.0196204342966957,0.821557050687003,0.193829899884114,0.124199288395275,0.0221450169339705,0.0251779300743507,"Maternal","14_hpf",6356.3,7.50802675007177,0.29913346300148,0.14956673150074,-0.334833954507258,-0.304468275820334,-0.166332379721671,-0.166332379721671
"37",41,"Montipora_capitata_HIv3___Scaffold_14_984317","Montipora_capitata_HIv3___TS.g14498.t1",0.918207419171028,0.00128544072072882,0.0502903892847892,163,-20.29,"2 20","60 81",18,"72.22%","83.33%","V286","V286","yellow",0.439732379786272,0.470317669509039,0.423751426118408,0.0429858315397389,-0.243987836432162,-0.286939187682947,-0.416234161994073,-0.408083295072767,0.0150364453188779,0.00872281299782682,0.0196204342966957,0.821557050687003,0.193829899884114,0.124199288395275,0.0221450169339705,0.0251779300743507,"Maternal","22_hpf",4653.96,5.85491518162037,1.18519146030967,0.592595730154834,-0.372063335544868,-1.14366096645242,3.10876211503946,3.10876211503946
"38",41,"Montipora_capitata_HIv3___Scaffold_14_984317","Montipora_capitata_HIv3___TS.g14498.t1",0.918207419171028,0.00128544072072882,0.0502903892847892,163,-20.29,"2 20","60 81",18,"72.22%","83.33%","V286","V286","yellow",0.439732379786272,0.470317669509039,0.423751426118408,0.0429858315397389,-0.243987836432162,-0.286939187682947,-0.416234161994073,-0.408083295072767,0.0150364453188779,0.00872281299782682,0.0196204342966957,0.821557050687003,0.193829899884114,0.124199288395275,0.0221450169339705,0.0251779300743507,"Maternal","28_hpf",3368.98,5.99245478857196,1.67875414319751,0.839377071598753,-0.400165248233113,-1.07383976682564,4.933094642319,4.933094642319
"39",41,"Montipora_capitata_HIv3___Scaffold_14_984317","Montipora_capitata_HIv3___TS.g14498.t1",0.918207419171028,0.00128544072072882,0.0502903892847892,163,-20.29,"2 20","60 81",18,"72.22%","83.33%","V286","V286","yellow",0.439732379786272,0.470317669509039,0.423751426118408,0.0429858315397389,-0.243987836432162,-0.286939187682947,-0.416234161994073,-0.408083295072767,0.0150364453188779,0.00872281299782682,0.0196204342966957,0.821557050687003,0.193829899884114,0.124199288395275,0.0221450169339705,0.0251779300743507,"Maternal","48_hpf",1860.71,4.69339489415385,0.99405043572619,0.497025217863095,-0.433150408975148,-1.73330013773709,2.40225653725773,2.40225653725773
"40",41,"Montipora_capitata_HIv3___Scaffold_14_984317","Montipora_capitata_HIv3___TS.g14498.t1",0.918207419171028,0.00128544072072882,0.0502903892847892,163,-20.29,"2 20","60 81",18,"72.22%","83.33%","V286","V286","yellow",0.439732379786272,0.470317669509039,0.423751426118408,0.0429858315397389,-0.243987836432162,-0.286939187682947,-0.416234161994073,-0.408083295072767,0.0150364453188779,0.00872281299782682,0.0196204342966957,0.821557050687003,0.193829899884114,0.124199288395275,0.0221450169339705,0.0251779300743507,"Maternal","72_hpf",642.26,4.781126028074,0.598085063317854,0.299042531658927,-0.4597973416239,-1.68876392630907,0.938668357668707,0.938668357668707
